cash_mode,offset,cost_bps,rule,period,Return_Retention,n,cycles,years,CAGR,annual_return,annual_vol,downside_deviation,Sharpe,Sortino,Calmar,MaxDD,recovery_sessions,recovery_censored,longest_completed_recovery,average_exposure,cash_share,beta,annual_turnover,annual_fee_drag,VaR95_5D,ES95_5D,loss2_frequency,loss5_frequency,mean_path_D,actual_5D_proxy_ann,vol_proxy_overshoot,vol_prediction_rmse,ES_budget_predicted_gross_breach,ES_budget_predicted_net_breach,probability_budget_predicted_gross_breach,probability_budget_predicted_net_breach,loss_budget_realized_frequency,VaR_hit,ES_identification,expected_loss2,expected_loss5,path_projection_approx,CAGR_cost_drag,asset
PROXY,0,1,BUYHOLD,ALL,1.0,6270,1254,24.919917864476385,0.1046122662604995,0.1168286281620666,0.1850245662445146,0.1313209360264952,0.5357601258757964,0.7523261405355578,0.1887527162381772,0.5542291965138919,1223,False,1223,1.0,0.0,0.9999981612051244,0.0401873688229263,4.018736882292632e-06,0.0348628693002441,0.0548512477390955,0.1339712918660287,0.0191387559808612,0.0158962701952674,0.1916641146454806,0.4393939393939394,0.009511172793757,0.5358851674641149,0.5358851674641149,0.5486443381180224,0.5486443381180224,0.0765550239234449,0.0414673046251993,0.0272400689032879,0.1359993000401059,0.0258180134533432,0.0168812316339866,4.432435377677013e-06,SPY
PROXY,0,1,VOL,ALL,0.8681062577269775,6270,1254,24.919917864476385,0.0908145629757404,0.0944779877598612,0.1215607523661915,0.0870261424446857,0.6315635588240383,0.876809321603135,0.2851772854876548,0.3184494964963532,816,False,816,0.846235493919713,0.153764506080287,0.5978048859075298,2.660406239019528,0.0002660406239019,0.025889323790566,0.0347066244170486,0.094896331738437,0.0031897926634768,0.01170928633374,0.1250529505474301,0.2161084529505582,0.0062649940630239,0.3652312599681021,0.3684210526315789,0.543859649122807,0.5454545454545454,0.0358851674641148,0.0414673046251993,0.0273913928249236,0.0988665259427308,0.006342521330444,0.0125476677024058,0.000289788171611,SPY
PROXY,0,1,CORE_VOL,ALL,0.9418557964792176,6270,1254,24.919917864476385,0.0985296693602788,0.1053793719594356,0.1498141312946668,0.1066880392118126,0.5852400465777702,0.8180537002653058,0.2215136989079734,0.4448016978002447,893,False,893,0.9231177504614116,0.0768822495385884,0.7979724853836944,1.3440809085800935,0.000134408090858,0.0307247760708239,0.0436606960309792,0.1180223285486443,0.0119617224880382,0.0138098254547344,0.1543246687993366,0.3708133971291866,0.0076477744375316,0.529505582137161,0.5303030303030303,0.5486443381180224,0.5486443381180224,0.0558213716108452,0.0414673046251993,0.0272976208857748,0.1216285414492202,0.0151076610448161,0.0147144496681962,0.0001474310015579,SPY
PROXY,0,1,BUYHOLD,ALL,1.0,5085,1017,20.216290212183434,0.1635480204603323,0.1757711342887024,0.2185899268115966,0.1560833007208302,0.726376038524468,1.0141398268709367,0.3128300625737732,0.5228014824239073,761,False,761,1.0,0.0,1.000000205555796,0.049552566867207,4.955256686720709e-06,0.0441703064539564,0.0673669467465382,0.168141592920354,0.0324483775811209,0.0193446912344662,0.220527467789012,0.4709931170108161,0.0115678480163975,0.6794493608652901,0.6794493608652901,0.6892822025565388,0.6892822025565388,0.0973451327433628,0.0530973451327433,-0.1257771431173147,0.1662168446644701,0.0363482648073,0.0193963724274153,5.755223693809652e-06,QQQ
PROXY,0,1,VOL,ALL,0.8325051218911735,5085,1017,20.216290212183434,0.1361545647083891,0.1395436036360291,0.1521755819830398,0.1101369398536904,0.8053064311145173,1.1073799332039642,0.4425892508015499,0.3076318832005223,547,False,547,0.8318218969056491,0.1681781030943508,0.6486016536223032,3.2894907635046278,0.0003289490763504,0.0326337542992826,0.0490522442620317,0.119960668633235,0.0147492625368731,0.0145115684183516,0.1523416890360851,0.2468043264503441,0.0077944687031054,0.6745329400196657,0.6745329400196657,0.6892822025565388,0.6892822025565388,0.0570304818092428,0.0530973451327433,-0.1257560607230411,0.1247145361243181,0.0099751039957539,0.014433610716835,0.0003731042767648,QQQ
PROXY,0,1,CORE_VOL,ALL,0.9213965089342596,5085,1017,20.216290212183434,0.150692575095259,0.1573209941360209,0.1822135390213781,0.1308843850455499,0.7701217327538084,1.0679873726484412,0.3582967941337053,0.4205803053851082,616,False,616,0.9159080836629632,0.0840919163370367,0.823855767828311,1.6626611410371712,0.0001662661141037,0.0379751486707021,0.0573855353792864,0.1445427728613569,0.023598820058997,0.0169354620547046,0.1831243415165516,0.3982300884955752,0.0094850571993344,0.6794493608652901,0.6794493608652901,0.6892822025565388,0.6892822025565388,0.0786627335299901,0.0530973451327433,-0.1257651392275715,0.1497215070444597,0.0231295152837399,0.0169149915721252,0.0001909811237814,QQQ
