cash_mode,offset,cost_bps,period,rule,cycles,high_positive_n,high_negative_n,high_positive_participation,rebound_participation,rebound_n,high_missed_upside,high_downside_avoided,missed_upside_per_downside_avoided,all_positive_participation,all_negative_participation
PROXY,1,1,2015_2016,VOL,100,5,4,0.43566090253333256,0.47682398202009335,3,0.06937252432114421,0.034281910689587594,2.0235897861496572,0.8538255202000351,0.8860825915230645
PROXY,1,1,2018Q4,VOL,11,3,3,0.5290843999101783,0.4554937845005196,1,0.05565403506516471,0.07528414675401991,0.7392530494767543,0.5317624182938558,0.6416731282613485
PROXY,1,1,COVID,VOL,18,7,4,0.33487465345951,0.2393247637088047,2,0.19728852900416882,0.09457839942206228,2.0859787246319943,0.4107800755105794,0.6155076032907155
PROXY,1,1,2022,VOL,49,14,11,0.48191000291467845,0.4927986377915547,8,0.27610047326697995,0.26493206540327346,1.042155742253042,0.509064690699068,0.5818724022072503
PROXY,1,1,2023_PLUS,VOL,182,11,3,0.4344057912829396,0.39451587349454,1,0.24684551244984743,0.022775399807063824,10.838251558301424,0.7733452121324976,0.8183453757218866
PROXY,1,1,2024_PLUS,VOL,132,11,2,0.4344057912829396,0.39451587349454,1,0.24684551244984743,0.018781617380389515,13.142931593718158,0.7511511099136227,0.805146878313153
PROXY,1,1,EX_MAJOR_SHOCKS,VOL,794,31,16,0.45679253374258366,0.4779120068201803,12,0.5308003989236746,0.23275143496355835,2.280546193009643,0.825771168839309,0.8416542319385345
PROXY,1,1,ALL,CORE_VOL,1017,57,41,0.7105550022206445,0.7042035043130048,24,0.6011610151019087,0.4932537530952921,1.2187662259627448,0.882979452973113,0.878287174010969
PROXY,1,1,GFC,CORE_VOL,150,5,10,0.6334214213480951,0.6187480507056533,2,0.09906631450449703,0.1971228032008451,0.5025614129663123,0.8263121892083783,0.8063363730938512
PROXY,1,1,2011,CORE_VOL,49,1,0,0.6845900813976411,,0,0.003301573124245463,0.0,,0.8577956154424334,0.8888658648743911
PROXY,1,1,2015_2016,CORE_VOL,100,5,4,0.7178304512666664,0.7384119910100465,3,0.03468626216057209,0.017140955344793804,2.023589786149656,0.9269127601000176,0.9430412957615323
PROXY,1,1,2018Q4,CORE_VOL,11,3,3,0.7645421999550892,0.7277468922502598,1,0.02782701753258235,0.037642073377009956,0.7392530494767541,0.765881209146928,0.8208365641306743
PROXY,1,1,COVID,CORE_VOL,18,7,4,0.667437326729755,0.6196623818544024,2,0.09864426450208441,0.04728919971103114,2.0859787246319943,0.7053900377552899,0.8077538016453578
PROXY,1,1,2022,CORE_VOL,49,14,11,0.7409550014573392,0.7463993188957774,8,0.13805023663348998,0.13246603270163673,1.042155742253042,0.7545323453495342,0.790936201103625
PROXY,1,1,2023_PLUS,CORE_VOL,182,11,3,0.7172028956414698,0.6972579367472698,1,0.12342275622492371,0.011387699903531907,10.838251558301428,0.8866726060662489,0.9091726878609436
PROXY,1,1,2024_PLUS,CORE_VOL,132,11,2,0.7172028956414698,0.6972579367472698,1,0.12342275622492371,0.009390808690194753,13.142931593718165,0.8755755549568114,0.9025734391565764
PROXY,1,1,EX_MAJOR_SHOCKS,CORE_VOL,794,31,16,0.728396266871292,0.7389560034100902,12,0.2654001994618373,0.11637571748177915,2.280546193009644,0.9128855844196546,0.9208271159692674
PROXY,1,3,ALL,VOL,1017,57,41,0.42111000444128893,0.4084070086260096,24,1.2023220302038173,0.9865075061905844,1.2187662259627445,0.7659589059462257,0.7565743480219378
PROXY,1,3,GFC,VOL,150,5,10,0.2668428426961901,0.23749610141130656,2,0.1981326290089941,0.3942456064016902,0.5025614129663124,0.6526243784167568,0.6126727461877027
PROXY,1,3,2011,VOL,49,1,0,0.36918016279528204,,0,0.006603146248490927,0.0,,0.7155912308848669,0.7777317297487822
PROXY,1,3,2015_2016,VOL,100,5,4,0.43566090253333256,0.47682398202009324,3,0.06937252432114421,0.034281910689587594,2.0235897861496572,0.853825520200035,0.8860825915230645
PROXY,1,3,2018Q4,VOL,11,3,3,0.5290843999101781,0.45549378450051975,1,0.055654035065164725,0.07528414675401991,0.7392530494767544,0.5317624182938557,0.6416731282613485
