cash_mode,offset,cost_bps,period,rule,identity_error,CAGR_link_error,CAGR_gap,matched_target,dynamic_average,static_average,matched_CAGR_gap,Return_Retention,annual_cost,annual_exposure_opportunity,CAGR_exposure_opportunity,annual_dynamic_timing,CAGR_dynamic_timing,annual_cash,CAGR_cash,CAGR_cost,annual_interaction,CAGR_interaction,annual_vol_total_reduction,annual_vol_lower_exposure_effect,annual_vol_dynamic_effect,annual_vol_dynamic_fraction,annual_vol_BH_reduction,ES95_5D_total_reduction,ES95_5D_lower_exposure_effect,ES95_5D_dynamic_effect,ES95_5D_dynamic_fraction,ES95_5D_BH_reduction,MaxDD_total_reduction,MaxDD_lower_exposure_effect,MaxDD_dynamic_effect,MaxDD_dynamic_fraction,MaxDD_BH_reduction
ZERO,0,1,2024_PLUS,VOL,4.137315490204685e-16,1.3600232051658168e-15,-0.08008864516381228,0.8299146186109283,0.8302381371606635,0.8302381371559603,-0.03804185101515678,0.6687859688010095,-0.0004149209129762092,-0.04077513279513078,-0.04100241492615643,-0.03624935807874456,-0.038590621709897105,0.0,0.0,-0.0004949808882638007,-5.713065326606828e-07,-6.276394962998003e-07,0.05689694304199586,0.036310397019243656,0.0205865460227522,0.11760685300570595,0.26919974240579847,0.011115836774868618,0.008326959610201329,0.002788877164667289,0.06863551262389034,0.2270386357904125,0.059488033420702635,0.03810963173130333,0.021378401689399307,0.10499951947140973,0.24610878001007086
ZERO,0,1,EX_MAJOR_SHOCKS,VOL,5.898059818321144e-16,2.498001805406602e-16,-0.05046713140357251,0.8796416445038631,0.8798314232764826,0.8798314232693162,-0.021844961584313788,0.7828705558805137,-0.00031864624225328054,-0.02721643622025645,-0.028380773623731273,-0.020455328806354648,-0.021702315712038147,0.0,0.0,-0.0003839078694495865,-1.5064979661294464e-07,-1.3419835325221997e-07,0.03660588907925699,0.022337825474431222,0.01426806360482577,0.08787759986165078,0.19819026304551135,0.008454109834511989,0.0064375478223645186,0.00201656201214747,0.04285921270792836,0.1580550468071178,0.05948803342070319,0.026843547492596542,0.03264448592810665,0.15192608582300438,0.24610878001007286
ZERO,0,1,ALL,CORE_VOL,5.524010068813645e-16,9.71445146547012e-17,-0.01445496977828209,0.9158371305748005,0.9159169088329586,0.9159169088261627,-0.0015857506635636731,0.911616357461275,-0.00016129146861572146,-0.014779796426110398,-0.012800741983413315,-0.004902509964452616,-0.0014680601195706474,0.0,0.0,-0.00018623855871543836,2.835331047940232e-08,7.088341740878538e-08,0.0363720896187987,0.01851356131534848,0.017858528303450222,0.08925856014605138,0.16639417080800767,0.00994530293053976,0.005669630844005034,0.004275672086534725,0.0693007795232008,0.1476288211184339,0.09998005043871294,0.033144700213315836,0.0668353502253971,0.1364942805931616,0.19123903393534247
ZERO,0,1,GFC,CORE_VOL,4.92824097503286e-16,7.251144129583054e-16,0.022884418027258654,0.8534636409385712,0.8533028641444199,0.8533028641457304,0.022306630615532883,1.907451377012776,-0.00015367455028256807,-0.009938564552117448,0.001059005513330289,0.013302527529897433,0.02198495489468615,0.0,0.0,-0.00015989004097531344,3.0287406563259707e-07,3.4766021680168997e-07,0.07336954994446851,0.04315831385139393,0.030211236093074578,0.12116050845266169,0.25082990618997036,0.020758855181775726,0.013042958575972916,0.0077158966058028106,0.10156786080063773,0.23321712239901338,0.0999800504387145,0.058856351423342446,0.04112369901537205,0.08863914344069701,0.19123903393534536
ZERO,0,1,2011,CORE_VOL,4.0939474033052647e-16,1.908195823574488e-15,-0.022304041906442737,0.894410973887716,0.8942465201203653,0.8942465201263267,-0.021906052936131182,0.14872991371382827,-0.00019167878193188524,-0.005232474650689337,-0.0006317485742098336,-0.02353940850226353,-0.02147618721396374,0.0,0.0,-0.00019646407912508955,3.2609447904011926e-07,3.57960854017071e-07,0.035712100757417015,0.02326191526622881,0.012450185491188204,0.06384155963546989,0.1636076980766885,0.009666117126204653,0.007392237813930044,0.0022738793122746084,0.03631278393013726,0.1380647285579819,0.01705424894226648,0.015519743127262786,0.001534505815003695,0.011264098521348798,0.11238419125705401
ZERO,0,1,2015_2016,CORE_VOL,4.466912950640278e-16,2.166669621495032e-15,-0.015498628445976631,0.9544401058010408,0.9545105841873198,0.9545105841915333,-0.01233350081670817,0.8216199042871846,-0.00015360767222294866,-0.0046216747139807435,-0.0032497321654431422,-0.012253099621164266,-0.012082864529710757,0.0,0.0,-0.0001654506851353978,-5.907111470441112e-07,-5.810656851678112e-07,0.01473552826716143,0.008768748510985497,0.005966779756175933,0.03272941092282533,0.07711903667220876,0.0058285260110662596,0.0033197896073586808,0.0025087364037075788,0.03607181083665578,0.07998725868351564,-0.0003337137078132102,0.007699138865108757,-0.008032852572921967,-0.048429522560949234,-0.0019226906222318263
ZERO,0,1,2018Q4,CORE_VOL,3.686829487536958e-16,8.153200337090993e-16,0.030039797749377706,0.8103093646277557,0.8100761996843413,0.8100761996838776,-0.047672642819677535,,-0.0002459765251960436,0.13472026236533913,0.07340735385277652,-0.09012940303333931,-0.043249608065197176,0.0,0.0,-0.00011718098095358274,-1.6582690783523629e-06,-7.670572472453963e-07,0.06243163891692871,0.061689743674055164,0.000741895242873547,0.0028345340289465115,0.193033290532313,0.010048408121051455,0.016429858333618763,-0.006381450212567308,-0.0909240130943918,0.1160132823858313,0.025924163997851024,0.03968032904307606,-0.013756165045225033,-0.07569560972204736,0.11708650262953901
ZERO,0,1,COVID,CORE_VOL,3.7990444123892075e-16,1.5404344466674047e-15,-0.11484820795512715,0.7483540364555665,0.7494111723544428,0.7494111723539855,-0.11010604896471708,-0.25695628319204233,-0.00026975519153448515,-0.043939932708659986,-0.006058332279176483,-0.10926195301368424,-0.1085082556630147,0.0,0.0,-0.0002828064062100694,8.728371798450359e-07,1.1863932756471334e-06,0.11974273108825922,0.10665154934872872,0.0130911817395305,0.041584608775451226,0.28411417920998827,0.03577462114566057,0.036204525680257144,-0.0004299045345965702,-0.003992912149385797,0.24865686251896346,0.05503587106910146,0.06419458523783272,-0.009158714168731263,-0.04331656732348654,0.19967204106042746
ZERO,0,1,2022,CORE_VOL,3.677613769070831e-16,2.2898349882893854e-16,0.037029984146561334,0.7839301323037944,0.7830353230872366,0.7830353230914703,-0.030024892452016283,,-0.00018894660173983272,0.07776011323682402,0.0668643606904967,-0.04386020919667069,-0.02970525004045501,0.0,0.0,-0.00012964389716581674,6.991802328416577e-07,5.173936856923072e-07,0.07152262482721383,0.07020547179120373,0.0013171530360100991,0.005225573051997001,0.22193762445996168,0.017680007608547613,0.019605843042577967,-0.001925835434030354,-0.02707339225484695,0.1948430855728056,0.048029948813260503,0.06926834283054317,-0.02123839401728267,-0.07242778882079826,0.13249503043396693
ZERO,0,1,2023_PLUS,CORE_VOL,4.3129562421473366e-16,2.1510571102112408e-16,-0.04550338361367601,0.9166819596212008,0.9169135499465682,0.916913549945767,-0.0176998480734733,0.854748972921544,-0.00020383804459086978,-0.024495277438732022,-0.0273112081523308,-0.015951851387575204,-0.017930564448822336,0.0,0.0,-0.00026134359365657586,-2.388494199429708e-07,-2.67418866508708e-07,0.027411075475560542,0.01708807064637005,0.01032300482919049,0.055364939071126495,0.13467043224041664,0.005622842352968262,0.003917159864440703,0.0017056824885275587,0.03957492896274417,0.1195910844404533,0.03166650022006712,0.018518580681377572,0.013147919538689545,0.058907555790714605,0.13100792358076407
