cash_mode,offset,cost_bps,period,rule,target,exposure_error,dynamic_mean,static_mean
PROXY,3,3,GFC,CORE_VOL,0.8545720584006631,1.835642748915234e-12,0.8545547975006322,0.8545547975024679
PROXY,3,3,2011,CORE_VOL,0.8942920837798738,5.656586310465173e-13,0.8944473552552697,0.8944473552547041
PROXY,3,3,2015_2016,CORE_VOL,0.9513040902456851,3.0944136142352363e-12,0.951285228767165,0.9512852287702595
PROXY,3,3,2018Q4,CORE_VOL,0.8104651930261753,1.2295719997723609e-12,0.8105617118832361,0.8105617118820065
PROXY,3,3,COVID,CORE_VOL,0.7437341197146452,2.9043434324194095e-12,0.7427772772366206,0.7427772772395249
PROXY,3,3,2022,CORE_VOL,0.7784234454084071,5.513700607195915e-12,0.7779251614687492,0.7779251614632355
PROXY,3,3,2023_PLUS,CORE_VOL,0.9169167189320433,6.681544206799117e-12,0.917042209282256,0.9170422092755744
PROXY,3,3,2024_PLUS,CORE_VOL,0.9134879161065328,7.046918604203256e-12,0.9135913179440407,0.9135913179369938
PROXY,3,3,EX_MAJOR_SHOCKS,CORE_VOL,0.9397231700204429,6.5679683913799636e-12,0.939812806508887,0.939812806502319
PROXY,4,0,ALL,VOL,0.8287756044665002,3.5039748880194566e-12,0.8288591851057474,0.8288591851022434
PROXY,4,0,GFC,VOL,0.7094025034093647,6.923794870772326e-12,0.7091769794449492,0.709176979451873
PROXY,4,0,2011,VOL,0.7792692537841504,1.998845533535132e-12,0.7791492259224788,0.77914922592048
PROXY,4,0,2015_2016,VOL,0.9044050970478565,4.433897693445488e-12,0.9044015258407851,0.904401525845219
PROXY,4,0,2018Q4,VOL,0.6199614572615246,4.469424830233493e-12,0.6169035737158847,0.6169035737114152
PROXY,4,0,COVID,VOL,0.4831162959962967,3.407829574086918e-12,0.4827115500632612,0.48271155006666905
PROXY,4,0,2022,VOL,0.5549555137185962,1.453503983839255e-12,0.5540971662867086,0.5540971662852551
PROXY,4,0,2023_PLUS,VOL,0.8236038066752371,6.927125539846202e-12,0.8237946779503842,0.8237946779434571
PROXY,4,0,2024_PLUS,VOL,0.8171918012449169,3.1648017539964712e-12,0.8173813971741822,0.8173813971710174
PROXY,4,0,EX_MAJOR_SHOCKS,VOL,0.8765728662037873,3.795186387378635e-12,0.8767075803063781,0.8767075803025829
PROXY,4,0,ALL,CORE_VOL,0.9143575427806354,4.450551038814865e-12,0.9144012766999807,0.9144012766955302
PROXY,4,0,GFC,CORE_VOL,0.8545069303872879,1.4018786131941852e-12,0.8543580891237733,0.8543580891251752
PROXY,4,0,2011,CORE_VOL,0.8896624808330671,5.927480728473711e-13,0.8895891100269876,0.8895891100275803
PROXY,4,0,2015_2016,CORE_VOL,0.9522018842035322,3.0905278336490483e-12,0.9521994813935059,0.9521994813904153
PROXY,4,0,2018Q4,CORE_VOL,0.8099792918728781,6.880607195114408e-12,0.8079633140139736,0.807963314007093
PROXY,4,0,COVID,CORE_VOL,0.741574583145848,6.401545959988653e-12,0.7411985026935466,0.7411985026999481
PROXY,4,0,2022,CORE_VOL,0.7776052329936647,2.3200330545591896e-12,0.7769812386779342,0.7769812386802543
PROXY,4,0,2023_PLUS,CORE_VOL,0.9118505760488915,3.12017078840654e-12,0.9119541361581863,0.9119541361550662
PROXY,4,0,2024_PLUS,CORE_VOL,0.9086622311806423,4.583666779467421e-12,0.9087650876027287,0.9087650876073123
PROXY,4,0,EX_MAJOR_SHOCKS,CORE_VOL,0.93829813478078,4.721778523730791e-13,0.9383693271683702,0.938369327167898
PROXY,4,1,ALL,VOL,0.8287756044665002,3.5039748880194566e-12,0.8288591851057474,0.8288591851022434
PROXY,4,1,GFC,VOL,0.7094025034093647,6.923905893074789e-12,0.7091769794449491,0.709176979451873
PROXY,4,1,2011,VOL,0.7792692537841504,1.9989565558375944e-12,0.7791492259224789,0.77914922592048
PROXY,4,1,2015_2016,VOL,0.9044050970478565,4.433675648840563e-12,0.9044015258407851,0.9044015258452188
PROXY,4,1,2018Q4,VOL,0.6199614572615246,4.46931380793103e-12,0.6169035737158846,0.6169035737114152
PROXY,4,1,COVID,VOL,0.4831162959962967,3.4077740629356867e-12,0.4827115500632613,0.48271155006666905
PROXY,4,1,2022,VOL,0.5549555137185962,1.4536150061417175e-12,0.5540971662867087,0.5540971662852551
PROXY,4,1,2023_PLUS,VOL,0.8236038066752371,6.927125539846202e-12,0.8237946779503842,0.8237946779434571
PROXY,4,1,2024_PLUS,VOL,0.8171918012449169,3.1648017539964712e-12,0.8173813971741822,0.8173813971710174
PROXY,4,1,EX_MAJOR_SHOCKS,VOL,0.8765728662037873,3.795186387378635e-12,0.8767075803063781,0.8767075803025829
PROXY,4,1,ALL,CORE_VOL,0.9143575427806354,4.4506620611173275e-12,0.9144012766999807,0.9144012766955301
PROXY,4,1,GFC,CORE_VOL,0.8545069303872879,1.4018786131941852e-12,0.8543580891237733,0.8543580891251752
PROXY,4,1,2011,CORE_VOL,0.8896624808330671,5.927480728473711e-13,0.8895891100269876,0.8895891100275803
PROXY,4,1,2015_2016,CORE_VOL,0.9522018842035322,3.0905278336490483e-12,0.9521994813935059,0.9521994813904153
PROXY,4,1,2018Q4,CORE_VOL,0.8099792918728781,6.880607195114408e-12,0.8079633140139736,0.807963314007093
PROXY,4,1,COVID,CORE_VOL,0.741574583145848,6.401545959988653e-12,0.7411985026935466,0.7411985026999481
PROXY,4,1,2022,CORE_VOL,0.7776052329936647,2.319922032256727e-12,0.7769812386779343,0.7769812386802543
PROXY,4,1,2023_PLUS,CORE_VOL,0.9118505760488915,3.12017078840654e-12,0.9119541361581863,0.9119541361550662
PROXY,4,1,2024_PLUS,CORE_VOL,0.9086622311806423,4.583666779467421e-12,0.9087650876027287,0.9087650876073123
PROXY,4,1,EX_MAJOR_SHOCKS,CORE_VOL,0.93829813478078,4.721778523730791e-13,0.9383693271683702,0.938369327167898
PROXY,4,3,ALL,VOL,0.8287756044665002,3.5039748880194566e-12,0.8288591851057474,0.8288591851022434
PROXY,4,3,GFC,VOL,0.7094025034093647,6.923905893074789e-12,0.7091769794449491,0.709176979451873
PROXY,4,3,2011,VOL,0.7792692537841504,1.9989565558375944e-12,0.7791492259224789,0.77914922592048
PROXY,4,3,2015_2016,VOL,0.9044050970478565,4.433897693445488e-12,0.9044015258407851,0.904401525845219
PROXY,4,3,2018Q4,VOL,0.6199614572615246,4.469424830233493e-12,0.6169035737158847,0.6169035737114152
PROXY,4,3,COVID,VOL,0.4831162959962967,3.4077740629356867e-12,0.4827115500632613,0.48271155006666905
PROXY,4,3,2022,VOL,0.5549555137185962,1.453503983839255e-12,0.5540971662867086,0.5540971662852551
PROXY,4,3,2023_PLUS,VOL,0.8236038066752371,6.927125539846202e-12,0.8237946779503841,0.823794677943457
PROXY,4,3,2024_PLUS,VOL,0.8171918012449169,3.1645797093915462e-12,0.8173813971741822,0.8173813971710177
PROXY,4,3,EX_MAJOR_SHOCKS,VOL,0.8765728662037873,3.795186387378635e-12,0.8767075803063781,0.8767075803025829
PROXY,4,3,ALL,CORE_VOL,0.9143575427806354,4.4506620611173275e-12,0.9144012766999807,0.9144012766955301
PROXY,4,3,GFC,CORE_VOL,0.8545069303872879,1.4018786131941852e-12,0.8543580891237733,0.8543580891251752
PROXY,4,3,2011,CORE_VOL,0.8896624808330671,5.926370505449086e-13,0.8895891100269877,0.8895891100275803
PROXY,4,3,2015_2016,CORE_VOL,0.9522018842035322,3.0905278336490483e-12,0.9521994813935059,0.9521994813904153
PROXY,4,3,2018Q4,CORE_VOL,0.8099792918728781,6.880607195114408e-12,0.8079633140139736,0.807963314007093
PROXY,4,3,COVID,CORE_VOL,0.741574583145848,6.401545959988653e-12,0.7411985026935466,0.7411985026999481
PROXY,4,3,2022,CORE_VOL,0.7776052329936647,2.320144076861652e-12,0.7769812386779342,0.7769812386802544
PROXY,4,3,2023_PLUS,CORE_VOL,0.9118505760488915,3.12017078840654e-12,0.9119541361581863,0.9119541361550662
PROXY,4,3,2024_PLUS,CORE_VOL,0.9086622311806423,4.583444734862496e-12,0.9087650876027289,0.9087650876073123
PROXY,4,3,EX_MAJOR_SHOCKS,CORE_VOL,0.93829813478078,4.720668300706166e-13,0.9383693271683702,0.9383693271678981
ZERO,0,0,ALL,VOL,0.8316869005720946,6.697753462958644e-12,0.8318356592677818,0.8318356592744796
ZERO,0,0,GFC,VOL,0.7071720398016623,2.088218487017457e-12,0.7069224333871207,0.7069224333892089
ZERO,0,0,2011,VOL,0.7888926748055383,5.349387599551392e-12,0.7886107524727816,0.7886107524674322
ZERO,0,0,2015_2016,VOL,0.9088553022811539,4.494071781380171e-12,0.9089903951465468,0.9089903951510409
ZERO,0,0,2018Q4,VOL,0.6203643594562891,5.21116483298556e-12,0.6200320001618538,0.620032000167065
ZERO,0,0,COVID,VOL,0.49608253264887026,1.7334467194984882e-12,0.49756116386803056,0.497561163869764
ZERO,0,0,2022,VOL,0.567589040605526,4.469535852535955e-12,0.5663339787838866,0.566333978779417
ZERO,0,0,2023_PLUS,VOL,0.8332835641267593,4.973466083413314e-12,0.8337080559468134,0.8337080559418399
ZERO,0,0,2024_PLUS,VOL,0.8299146186109283,4.703126776917088e-12,0.8302381371606635,0.8302381371559604
ZERO,0,0,EX_MAJOR_SHOCKS,VOL,0.8796416445038631,7.1662675793504604e-12,0.8798314232764826,0.8798314232693163
ZERO,0,0,ALL,CORE_VOL,0.9158371305748005,6.795897178335508e-12,0.9159169088329586,0.9159169088261627
ZERO,0,0,GFC,CORE_VOL,0.8534636409385712,1.3105072582675348e-12,0.8533028641444199,0.8533028641457304
ZERO,0,0,2011,CORE_VOL,0.894410973887716,5.961342530724778e-12,0.8942465201203654,0.8942465201263268
ZERO,0,0,2015_2016,CORE_VOL,0.9544401058010408,4.213518423057394e-12,0.9545105841873198,0.9545105841915333
ZERO,0,0,2018Q4,CORE_VOL,0.8103093646277557,4.637401573859279e-13,0.8100761996843413,0.8100761996838776
ZERO,0,0,COVID,CORE_VOL,0.7483540364555665,4.571898415406395e-13,0.7494111723544425,0.7494111723539854
ZERO,0,0,2022,CORE_VOL,0.7839301323037944,4.233724482105572e-12,0.7830353230872366,0.7830353230914703
ZERO,0,0,2023_PLUS,CORE_VOL,0.9166819596212008,8.010259122670504e-13,0.916913549946568,0.916913549945767
ZERO,0,0,2024_PLUS,CORE_VOL,0.9149991873637191,3.763322986571893e-12,0.9151754950130432,0.9151754950092799
ZERO,0,0,EX_MAJOR_SHOCKS,CORE_VOL,0.9398376342505799,3.577471652249642e-12,0.9399381771241386,0.9399381771205612
ZERO,0,1,ALL,VOL,0.8316869005720946,6.697753462958644e-12,0.8318356592677818,0.8318356592744796
ZERO,0,1,GFC,VOL,0.7071720398016623,2.088218487017457e-12,0.7069224333871207,0.7069224333892089
ZERO,0,1,2011,VOL,0.7888926748055383,5.349387599551392e-12,0.7886107524727816,0.7886107524674322
ZERO,0,1,2015_2016,VOL,0.9088553022811539,4.494071781380171e-12,0.9089903951465468,0.9089903951510409
ZERO,0,1,2018Q4,VOL,0.6203643594562891,5.21116483298556e-12,0.6200320001618538,0.620032000167065
ZERO,0,1,COVID,VOL,0.49608253264887026,1.733391208347257e-12,0.49756116386803056,0.49756116386976396
ZERO,0,1,2022,VOL,0.567589040605526,4.469535852535955e-12,0.5663339787838866,0.566333978779417
ZERO,0,1,2023_PLUS,VOL,0.8332835641267593,4.973577105715776e-12,0.8337080559468134,0.8337080559418398
ZERO,0,1,2024_PLUS,VOL,0.8299146186109283,4.703237799219551e-12,0.8302381371606635,0.8302381371559603
ZERO,0,1,EX_MAJOR_SHOCKS,VOL,0.8796416445038631,7.166378601652923e-12,0.8798314232764826,0.8798314232693162
ZERO,0,1,ALL,CORE_VOL,0.9158371305748005,6.795897178335508e-12,0.9159169088329586,0.9159169088261627
ZERO,0,1,GFC,CORE_VOL,0.8534636409385712,1.3105072582675348e-12,0.8533028641444199,0.8533028641457304
ZERO,0,1,2011,CORE_VOL,0.894410973887716,5.961342530724778e-12,0.8942465201203653,0.8942465201263267
ZERO,0,1,2015_2016,CORE_VOL,0.9544401058010408,4.213518423057394e-12,0.9545105841873198,0.9545105841915333
ZERO,0,1,2018Q4,CORE_VOL,0.8103093646277557,4.637401573859279e-13,0.8100761996843413,0.8100761996838776
ZERO,0,1,COVID,CORE_VOL,0.7483540364555665,4.57300863843102e-13,0.7494111723544428,0.7494111723539855
ZERO,0,1,2022,CORE_VOL,0.7839301323037944,4.233724482105572e-12,0.7830353230872366,0.7830353230914703
ZERO,0,1,2023_PLUS,CORE_VOL,0.9166819596212008,8.01136934569513e-13,0.9169135499465682,0.916913549945767
ZERO,0,1,2024_PLUS,CORE_VOL,0.9149991873637191,3.763322986571893e-12,0.9151754950130432,0.9151754950092799
ZERO,0,1,EX_MAJOR_SHOCKS,CORE_VOL,0.9398376342505799,3.577471652249642e-12,0.9399381771241386,0.9399381771205612
ZERO,0,3,ALL,VOL,0.8316869005720946,6.697753462958644e-12,0.8318356592677818,0.8318356592744796
ZERO,0,3,GFC,VOL,0.7071720398016623,2.088218487017457e-12,0.7069224333871207,0.7069224333892089
ZERO,0,3,2011,VOL,0.7888926748055383,5.349387599551392e-12,0.7886107524727816,0.7886107524674322
ZERO,0,3,2015_2016,VOL,0.9088553022811539,4.494071781380171e-12,0.9089903951465468,0.9089903951510409
ZERO,0,3,2018Q4,VOL,0.6203643594562891,5.211053810683097e-12,0.6200320001618539,0.620032000167065
ZERO,0,3,COVID,VOL,0.49608253264887026,1.7333356971960256e-12,0.49756116386803073,0.49756116386976407
ZERO,0,3,2022,VOL,0.567589040605526,4.469646874838418e-12,0.5663339787838867,0.566333978779417
ZERO,0,3,2023_PLUS,VOL,0.8332835641267593,4.973577105715776e-12,0.8337080559468134,0.8337080559418398
ZERO,0,3,2024_PLUS,VOL,0.8299146186109283,4.703237799219551e-12,0.8302381371606635,0.8302381371559603
ZERO,0,3,EX_MAJOR_SHOCKS,VOL,0.8796416445038631,7.166378601652923e-12,0.8798314232764826,0.8798314232693162
ZERO,0,3,ALL,CORE_VOL,0.9158371305748005,6.795897178335508e-12,0.9159169088329586,0.9159169088261627
ZERO,0,3,GFC,CORE_VOL,0.8534636409385712,1.3105072582675348e-12,0.8533028641444199,0.8533028641457304
ZERO,0,3,2011,CORE_VOL,0.894410973887716,5.961342530724778e-12,0.8942465201203654,0.8942465201263268
ZERO,0,3,2015_2016,CORE_VOL,0.9544401058010408,4.213518423057394e-12,0.9545105841873198,0.9545105841915333
ZERO,0,3,2018Q4,CORE_VOL,0.8103093646277557,4.637401573859279e-13,0.8100761996843413,0.8100761996838776
ZERO,0,3,COVID,CORE_VOL,0.7483540364555665,4.570788192381769e-13,0.7494111723544425,0.7494111723539855
ZERO,0,3,2022,CORE_VOL,0.7839301323037944,4.2338355044080345e-12,0.7830353230872366,0.7830353230914704
ZERO,0,3,2023_PLUS,CORE_VOL,0.9166819596212008,8.01136934569513e-13,0.9169135499465682,0.916913549945767
ZERO,0,3,2024_PLUS,CORE_VOL,0.9149991873637191,3.763545031176818e-12,0.9151754950130434,0.9151754950092799
ZERO,0,3,EX_MAJOR_SHOCKS,CORE_VOL,0.9398376342505799,3.577471652249642e-12,0.9399381771241386,0.9399381771205612
ZERO,1,0,ALL,VOL,0.8322724276149529,4.7170045647249026e-12,0.8324188083622144,0.8324188083669314
ZERO,1,0,GFC,VOL,0.709716745543119,3.1558089474970075e-12,0.7098717643815364,0.7098717643846922
ZERO,1,0,2011,VOL,0.7932641618899652,4.845346346371571e-12,0.7929919124031604,0.7929919124080057
ZERO,1,0,2015_2016,VOL,0.9010299423898687,5.6206150844673175e-12,0.9010227515931841,0.9010227515875635
ZERO,1,0,2018Q4,VOL,0.6314322506732424,4.7656323332034844e-12,0.6294912965728322,0.6294912965680666
ZERO,1,0,COVID,VOL,0.5042457168528927,6.33171293173973e-12,0.5043217577493748,0.5043217577557065
ZERO,1,0,2022,VOL,0.5661759754802915,3.664513137380254e-12,0.5653342249758357,0.5653342249795003
ZERO,1,0,2023_PLUS,VOL,0.8368163406048552,1.71984648744683e-12,0.8371194658415514,0.8371194658432712
ZERO,1,0,2024_PLUS,VOL,0.831529751078051,4.158895450245836e-12,0.8317093958395323,0.8317093958436912
ZERO,1,0,EX_MAJOR_SHOCKS,VOL,0.8797848213944235,2.7959856652159942e-12,0.8799352047953365,0.8799352047981325
ZERO,1,0,ALL,CORE_VOL,0.9161618215948693,1.3237189122605741e-12,0.9162400946077657,0.916240094606442
ZERO,1,0,GFC,CORE_VOL,0.854859126273368,1.690980688806576e-12,0.8549428873150787,0.8549428873167697
ZERO,1,0,2011,CORE_VOL,0.8966798029359779,3.924749414352391e-12,0.8965220422573793,0.8965220422534546
ZERO,1,0,2015_2016,CORE_VOL,0.9505357521484257,3.0822011609643596e-12,0.9505314076458884,0.9505314076489706
ZERO,1,0,2018Q4,CORE_VOL,0.8158130157607957,3.5745850723856165e-12,0.8145370479431149,0.8145370479466895
ZERO,1,0,COVID,CORE_VOL,0.7523189772255137,5.3086424145476485e-12,0.752308247693494,0.7523082476881854
ZERO,1,0,2022,CORE_VOL,0.7831809015115141,6.9046990347487736e-12,0.7825701012467571,0.7825701012398524
ZERO,1,0,2023_PLUS,CORE_VOL,0.9185028898864402,3.277378368693462e-12,0.9186669695220017,0.9186669695187243
ZERO,1,0,2024_PLUS,CORE_VOL,0.9158768953711842,4.406142117829859e-12,0.9159733286584028,0.9159733286539966
ZERO,1,0,EX_MAJOR_SHOCKS,CORE_VOL,0.9399287459309562,1.2023715356690445e-12,0.9400081290081077,0.9400081290069053
ZERO,1,1,ALL,VOL,0.8322724276149529,4.7170045647249026e-12,0.8324188083622144,0.8324188083669314
ZERO,1,1,GFC,VOL,0.709716745543119,3.155697925194545e-12,0.7098717643815364,0.7098717643846921
ZERO,1,1,2011,VOL,0.7932641618899652,4.845346346371571e-12,0.7929919124031604,0.7929919124080057
ZERO,1,1,2015_2016,VOL,0.9010299423898687,5.62072610676978e-12,0.9010227515931841,0.9010227515875634
ZERO,1,1,2018Q4,VOL,0.6314322506732424,4.7656323332034844e-12,0.6294912965728322,0.6294912965680666
ZERO,1,1,COVID,VOL,0.5042457168528927,6.33171293173973e-12,0.5043217577493748,0.5043217577557065
ZERO,1,1,2022,VOL,0.5661759754802915,3.664513137380254e-12,0.5653342249758357,0.5653342249795003
ZERO,1,1,2023_PLUS,VOL,0.8368163406048552,1.7197354651443675e-12,0.8371194658415514,0.8371194658432711
ZERO,1,1,2024_PLUS,VOL,0.831529751078051,4.158895450245836e-12,0.8317093958395323,0.8317093958436912
ZERO,1,1,EX_MAJOR_SHOCKS,VOL,0.8797848213944235,2.7959856652159942e-12,0.8799352047953365,0.8799352047981325
ZERO,1,1,ALL,CORE_VOL,0.9161618215948693,1.3237189122605741e-12,0.9162400946077657,0.916240094606442
ZERO,1,1,GFC,CORE_VOL,0.854859126273368,1.690980688806576e-12,0.8549428873150787,0.8549428873167697
ZERO,1,1,2011,CORE_VOL,0.8966798029359779,3.924527369747466e-12,0.8965220422573792,0.8965220422534547
ZERO,1,1,2015_2016,CORE_VOL,0.9505357521484257,3.082534227871747e-12,0.9505314076458883,0.9505314076489708
ZERO,1,1,2018Q4,CORE_VOL,0.8158130157607957,3.5745850723856165e-12,0.8145370479431149,0.8145370479466895
ZERO,1,1,COVID,CORE_VOL,0.7523189772255137,5.308753436850111e-12,0.7523082476934941,0.7523082476881854
ZERO,1,1,2022,CORE_VOL,0.7831809015115141,6.904810057051236e-12,0.7825701012467571,0.7825701012398523
ZERO,1,1,2023_PLUS,CORE_VOL,0.9185028898864402,3.2772673463909996e-12,0.9186669695220016,0.9186669695187243
ZERO,1,1,2024_PLUS,CORE_VOL,0.9158768953711842,4.406142117829859e-12,0.9159733286584028,0.9159733286539966
ZERO,1,1,EX_MAJOR_SHOCKS,CORE_VOL,0.9399287459309562,1.2023715356690445e-12,0.9400081290081077,0.9400081290069053
ZERO,1,3,ALL,VOL,0.8322724276149529,4.7167825201199776e-12,0.8324188083622146,0.8324188083669314
ZERO,1,3,GFC,VOL,0.709716745543119,3.1558089474970075e-12,0.7098717643815364,0.7098717643846922
ZERO,1,3,2011,VOL,0.7932641618899652,4.845457368674033e-12,0.7929919124031602,0.7929919124080057
ZERO,1,3,2015_2016,VOL,0.9010299423898687,5.6206150844673175e-12,0.9010227515931841,0.9010227515875635
ZERO,1,3,2018Q4,VOL,0.6314322506732424,4.7656323332034844e-12,0.6294912965728321,0.6294912965680665
ZERO,1,3,COVID,VOL,0.5042457168528927,6.33171293173973e-12,0.5043217577493748,0.5043217577557065
ZERO,1,3,2022,VOL,0.5661759754802915,3.664513137380254e-12,0.5653342249758357,0.5653342249795003
ZERO,1,3,2023_PLUS,VOL,0.8368163406048552,1.7197354651443675e-12,0.8371194658415514,0.8371194658432711
ZERO,1,3,2024_PLUS,VOL,0.831529751078051,4.158895450245836e-12,0.8317093958395323,0.8317093958436912
ZERO,1,3,EX_MAJOR_SHOCKS,VOL,0.8797848213944235,2.7959856652159942e-12,0.8799352047953365,0.8799352047981325
ZERO,1,3,ALL,CORE_VOL,0.9161618215948693,1.3239409568654992e-12,0.9162400946077657,0.9162400946064417
ZERO,1,3,GFC,CORE_VOL,0.854859126273368,1.690980688806576e-12,0.8549428873150787,0.8549428873167697
ZERO,1,3,2011,CORE_VOL,0.8966798029359779,3.924749414352391e-12,0.8965220422573793,0.8965220422534546
ZERO,1,3,2015_2016,CORE_VOL,0.9505357521484257,3.082534227871747e-12,0.9505314076458883,0.9505314076489708
ZERO,1,3,2018Q4,CORE_VOL,0.8158130157607957,3.5745850723856165e-12,0.8145370479431149,0.8145370479466895
ZERO,1,3,COVID,CORE_VOL,0.7523189772255137,5.308531392245186e-12,0.7523082476934941,0.7523082476881856
ZERO,1,3,2022,CORE_VOL,0.7831809015115141,6.904810057051236e-12,0.7825701012467571,0.7825701012398523
ZERO,1,3,2023_PLUS,CORE_VOL,0.9185028898864402,3.277378368693462e-12,0.9186669695220017,0.9186669695187243
ZERO,1,3,2024_PLUS,CORE_VOL,0.9158768953711842,4.406142117829859e-12,0.9159733286584028,0.9159733286539966
ZERO,1,3,EX_MAJOR_SHOCKS,CORE_VOL,0.9399287459309562,1.2023715356690445e-12,0.9400081290081077,0.9400081290069053
ZERO,2,0,ALL,VOL,0.8303899837410427,4.2276182554701336e-12,0.830593054967753,0.8305930549635254
ZERO,2,0,GFC,VOL,0.7084736371834879,1.6108225864286396e-12,0.708815791963413,0.7088157919650239
ZERO,2,0,2011,VOL,0.7945568097711657,6.120437490153563e-12,0.7950397194222554,0.7950397194161349
ZERO,2,0,2015_2016,VOL,0.8994966782120173,4.127365116346482e-12,0.8996367800289055,0.8996367800330328
ZERO,2,0,2018Q4,VOL,0.6005370708080591,3.5005331966431186e-12,0.5977337307016262,0.5977337306981256
ZERO,2,0,COVID,VOL,0.502658688747033,5.168199201932566e-12,0.5038953346265119,0.5038953346213437
ZERO,2,0,2022,VOL,0.558933934509696,3.444466933899548e-12,0.5583736872889764,0.5583736872855319
ZERO,2,0,2023_PLUS,VOL,0.8324694052498671,5.388689494623122e-12,0.8326833074000093,0.832683307405398
ZERO,2,0,2024_PLUS,VOL,0.8274005294442759,6.738387625659925e-12,0.8275427358150561,0.8275427358217945
ZERO,2,0,EX_MAJOR_SHOCKS,VOL,0.8781282103809644,6.6768812700956914e-12,0.8782976270528341,0.8782976270461572
ZERO,2,0,ALL,CORE_VOL,0.9152387049762183,5.767830657532613e-12,0.915348185150798,0.9153481851450301
ZERO,2,0,GFC,CORE_VOL,0.8542522023126367,5.395239810468411e-12,0.8544472662424512,0.8544472662370559
ZERO,2,0,2011,CORE_VOL,0.897403492454032,5.553335569175033e-12,0.8976720591571492,0.8976720591515959
ZERO,2,0,2015_2016,CORE_VOL,0.9498078228280065,2.2469803795388543e-12,0.9498810428667134,0.9498810428689604
ZERO,2,0,2018Q4,CORE_VOL,0.8003325495446916,3.435585149702547e-12,0.798435488987622,0.7984354889841864
ZERO,2,0,COVID,CORE_VOL,0.7520915999994031,1.1836087665528794e-12,0.7529731399525292,0.7529731399513456
ZERO,2,0,2022,CORE_VOL,0.7795740784567897,4.965139410728625e-12,0.7791506544803388,0.7791506544753737
ZERO,2,0,2023_PLUS,CORE_VOL,0.9162567915846012,3.3825164891254644e-12,0.9163724667336002,0.9163724667369827
ZERO,2,0,2024_PLUS,CORE_VOL,0.9137122936444939,2.731148640577885e-12,0.9137885854574518,0.9137885854547206
ZERO,2,0,EX_MAJOR_SHOCKS,CORE_VOL,0.9390963703990565,5.966227512033129e-12,0.9391859755159966,0.9391859755100304
ZERO,2,1,ALL,VOL,0.8303899837410427,4.2276182554701336e-12,0.830593054967753,0.8305930549635254
ZERO,2,1,GFC,VOL,0.7084736371834879,1.6110446310335647e-12,0.7088157919634128,0.7088157919650239
ZERO,2,1,2011,VOL,0.7945568097711657,6.120437490153563e-12,0.7950397194222554,0.7950397194161349
ZERO,2,1,2015_2016,VOL,0.8994966782120173,4.1272540940440194e-12,0.8996367800289055,0.8996367800330327
ZERO,2,1,2018Q4,VOL,0.6005370708080591,3.5005331966431186e-12,0.5977337307016262,0.5977337306981256
ZERO,2,1,COVID,VOL,0.502658688747033,5.168199201932566e-12,0.5038953346265119,0.5038953346213437
ZERO,2,1,2022,VOL,0.558933934509696,3.4443559115970857e-12,0.5583736872889764,0.558373687285532
ZERO,2,1,2023_PLUS,VOL,0.8324694052498671,5.388689494623122e-12,0.8326833074000093,0.832683307405398
ZERO,2,1,2024_PLUS,VOL,0.8274005294442759,6.738387625659925e-12,0.8275427358150561,0.8275427358217945
ZERO,2,1,EX_MAJOR_SHOCKS,VOL,0.8781282103809644,6.6768812700956914e-12,0.8782976270528341,0.8782976270461572
ZERO,2,1,ALL,CORE_VOL,0.9152387049762183,5.767830657532613e-12,0.915348185150798,0.9153481851450301
ZERO,2,1,GFC,CORE_VOL,0.8542522023126367,5.395239810468411e-12,0.8544472662424512,0.8544472662370559
ZERO,2,1,2011,CORE_VOL,0.897403492454032,5.5534465914774955e-12,0.8976720591571492,0.8976720591515958
ZERO,2,1,2015_2016,CORE_VOL,0.9498078228280065,2.2469803795388543e-12,0.9498810428667134,0.9498810428689604
ZERO,2,1,2018Q4,CORE_VOL,0.8003325495446916,3.4356961720050094e-12,0.798435488987622,0.7984354889841863
ZERO,2,1,COVID,CORE_VOL,0.7520915999994031,1.1836087665528794e-12,0.7529731399525292,0.7529731399513456
ZERO,2,1,2022,CORE_VOL,0.7795740784567897,4.9649173661237e-12,0.7791506544803387,0.7791506544753738
ZERO,2,1,2023_PLUS,CORE_VOL,0.9162567915846012,3.3825164891254644e-12,0.9163724667336002,0.9163724667369827
ZERO,2,1,2024_PLUS,CORE_VOL,0.9137122936444939,2.73092659597296e-12,0.9137885854574516,0.9137885854547206
ZERO,2,1,EX_MAJOR_SHOCKS,CORE_VOL,0.9390963703990565,5.966227512033129e-12,0.9391859755159966,0.9391859755100304
ZERO,2,3,ALL,VOL,0.8303899837410427,4.2276182554701336e-12,0.830593054967753,0.8305930549635254
ZERO,2,3,GFC,VOL,0.7084736371834879,1.6110446310335647e-12,0.7088157919634128,0.7088157919650239
ZERO,2,3,2011,VOL,0.7945568097711657,6.120437490153563e-12,0.7950397194222554,0.7950397194161349
ZERO,2,3,2015_2016,VOL,0.8994966782120173,4.127365116346482e-12,0.8996367800289055,0.8996367800330328
ZERO,2,3,2018Q4,VOL,0.6005370708080591,3.5005331966431186e-12,0.5977337307016262,0.5977337306981256
ZERO,2,3,COVID,VOL,0.502658688747033,5.168199201932566e-12,0.5038953346265119,0.5038953346213437
