cash_mode,offset,cost_bps,rule,period,Return_Retention,n,cycles,years,CAGR,annual_return,annual_vol,downside_deviation,Sharpe,Sortino,Calmar,MaxDD,recovery_sessions,recovery_censored,longest_completed_recovery,average_exposure,cash_share,beta,annual_turnover,annual_fee_drag,VaR95_5D,ES95_5D,loss2_frequency,loss5_frequency,mean_path_D,actual_5D_proxy_ann,vol_proxy_overshoot,vol_prediction_rmse,ES_budget_predicted_gross_breach,ES_budget_predicted_net_breach,probability_budget_predicted_gross_breach,probability_budget_predicted_net_breach,loss_budget_realized_frequency,VaR_hit,ES_identification,expected_loss2,expected_loss5,path_projection_approx,CAGR_cost_drag
PROXY,1,1,CORE_VOL,2024_PLUS,0.872715169790978,666,133,2.652977412731006,0.18940374288156572,0.18396000633613513,0.1398660893264545,0.09799087053860306,0.994115055354713,1.4006332563065718,1.0567189208728698,0.17923758072308826,99,False,99,0.94774669893928,0.052253301060720014,0.8671275581143649,1.7823785469826707,0.00017823785469826708,0.030724588794764363,0.045576860336978775,0.07518796992481203,0.007518796992481203,0.011844167668573284,0.1389838472756753,0.3082706766917293,0.008075315776624313,0.5714285714285714,0.5714285714285714,0.5488721804511278,0.5488721804511278,0.05263157894736842,0.05263157894736842,-0.059318468023850636,0.11131142472155481,0.011486394390198284,0.013537809664468256,0.00021120775644328793
PROXY,1,1,MATCH_CORE_VOL,2024_PLUS,0.9593633568070983,666,133,2.652977412731006,0.20820883703237067,0.20139397738571088,0.1516061739377909,0.10291285649890757,1.0321153805438417,1.5022841518531902,1.1089638748167379,0.1877507840972532,86,False,86,0.947746698936535,0.05225330106346504,0.9476996474433057,0.03983712172453317,3.983712172453318e-06,0.030912969944670965,0.04920542702701156,0.07518796992481203,0.007518796992481203,0.012108870669300954,0.14816966889412184,0.3233082706766917,0.009059189198368981,0.46616541353383456,0.46616541353383456,0.45864661654135336,0.45864661654135336,0.06015037593984962,0.05263157894736842,-0.059044740637866765,0.11172492179769633,0.014648359169722076,0.013924772037682134,4.794805495700327e-06
PROXY,1,1,CORE_VOL,EX_MAJOR_SHOCKS,0.905846652431584,5167,1031,20.528405201916495,0.13782890072451495,0.13811266348881113,0.13259554240990346,0.09329407885745142,0.9101564092795802,1.2866158112705783,0.48037342496543145,0.2869203281476975,512,False,512,0.9438612527717716,0.056138747228228425,0.8665910462094883,1.2681954412701413,0.00012681954412701414,0.025796089716322412,0.039552036183972177,0.09117361784675072,0.007759456838021339,0.012067672340235255,0.13530665925444327,0.2987390882638215,0.006799860611273899,0.451988360814743,0.451988360814743,0.47914645974781767,0.47914645974781767,0.041707080504364696,0.04267701260911736,0.05162214513433786,0.11059573892104774,0.010893880989674158,0.013692771815372567,0.0001441370048550772
PROXY,1,1,MATCH_CORE_VOL,EX_MAJOR_SHOCKS,0.951319693695094,5167,1031,20.528405201916495,0.14474784144491845,0.14563408792123334,0.1431634468859973,0.09954720075606942,0.8955172231037931,1.2816615541993295,0.4584235050694737,0.3157513518487278,511,False,511,0.9438612527653678,0.05613874723463219,0.9435974817681445,0.08458221205621565,8.458221205621563e-06,0.02775579021957575,0.042753160101714774,0.09311348205625607,0.009699321047526674,0.012501499352642652,0.14498518167477015,0.3113482056256062,0.0073144611415733056,0.3976721629485936,0.3976721629485936,0.41707080504364696,0.41707080504364696,0.04655674102812803,0.04267701260911736,0.05167826659525784,0.11136221358002302,0.015181745751283192,0.01421305459926588,9.671293931728941e-06
PROXY,1,3,BUYHOLD,ALL,1.0,6270,1254,24.919917864476385,0.10409277271986825,0.11635302666647412,0.18500136610688284,0.1313219253086891,0.5332371857814348,0.7486855798868858,0.18781539004912234,0.5542291965138917,1223,False,1223,1.0,0.0,1.0000039056737646,0.04017933375968071,1.2053800127904211e-05,0.0335837457962348,0.056579181225680654,0.12759170653907495,0.024720893141945772,0.015849755167514797,0.1916437602089428,0.44178628389154706,0.009579091747290921,0.5287081339712919,0.5287081339712919,0.5470494417862839,0.5470494417862839,0.0733652312599681,0.044657097288676235,0.017635813583842613,0.13607871874333843,0.02589615704384851,0.016876224117212228,1.3289776978633872e-05
PROXY,1,3,BUYHOLD,DOTCOM,1.0,318,63,1.2621492128678986,-0.0995227869832875,-0.07185818691333111,0.2574753542211815,0.18003296832164684,-0.3459840009754188,-0.49320621144077437,-0.2998016405996112,0.3319621159652072,248,True,19,1.0,0.0,1.0000372246885818,0.7922151656389875,0.00023766454969169622,0.05232817034129267,0.08037705190067632,0.19047619047619047,0.06349206349206349,0.026993899532670413,0.24427792987365324,0.9047619047619048,0.009059551756638131,0.9841269841269841,0.9841269841269841,1.0,1.0,0.14285714285714285,0.07936507936507936,-0.10415715529362317,0.22414447195390594,0.06396186450052001,0.026137493381812132,0.0002140275855126994
PROXY,1,3,BUYHOLD,GFC,1.0,755,150,2.9924709103353866,-0.054366497395600004,-0.013142290191949351,0.29199525128763004,0.20766750488088714,-0.11436613293179207,-0.1604895399735057,-0.09809388920245626,0.5542291965138912,560,True,52,1.0,0.0,1.0000000000000002,0.0,0.0,0.06075346805393167,0.08053698351984484,0.23333333333333334,0.07333333333333333,0.026698940660069635,0.3031036572150893,0.7866666666666666,0.013077708530468472,0.8266666666666667,0.8266666666666667,0.8266666666666667,0.8266666666666667,0.17333333333333334,0.03333333333333333,-0.06246725999862896,0.2008657360043235,0.06069561673446807,0.02491126331049951,-4.996003610813204e-16
PROXY,1,3,BUYHOLD,2011,1.0,251,50,0.9883641341546886,0.015602714282045573,0.03892693179521517,0.21714524929448595,0.15914783036484303,0.17678126358933274,0.24118459792802452,0.07743310876649515,0.2014992621450422,169,True,32,1.0,0.0,0.9999999999999997,0.0,0.0,0.05290026897882838,0.07518223260756354,0.2,0.06,0.022561617289092943,0.22917091065787767,0.66,0.010992727637505908,0.74,0.74,0.8,0.8,0.1,0.04,-0.23256136140634226,0.18447880020514723,0.04609908759914573,0.021411156236339126,8.187894806610529e-16
PROXY,1,3,BUYHOLD,2015_2016,1.0,503,100,1.9931553730321698,0.06571333596141683,0.07387520826589287,0.143353245609187,0.10532054889368825,0.5025923597389966,0.683770107935309,0.4927707309888013,0.13335478718379934,189,False,189,1.0,0.0,0.9999999999999983,0.0,0.0,0.03157237844414296,0.038191493108707196,0.1,0.01,0.012277023373906047,0.15199579834087665,0.3,0.010714507104481567,0.36,0.36,0.36,0.36,0.06,0.04,0.043913203754871205,0.11228038092383598,0.014683252966007166,0.014183787333515774,1.1102230246251565e-16
PROXY,1,3,BUYHOLD,2018Q4,1.0,62,12,0.24914442162902123,-0.4558427779190524,-0.5876953797511736,0.2369545142953139,0.1918689194824234,-2.5786985018616555,-3.1705428490758316,-2.409075385969867,0.18921897611582428,60,True,2,1.0,0.0,1.0000000000000002,0.0,0.0,0.056202939106226424,0.05620293910622642,0.5,0.08333333333333333,0.03162941821477139,0.23809588196206363,0.9166666666666666,0.01059019463535799,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.16666666666666666,-0.05308341476576845,0.17297693764398506,0.035232157594724464,0.01946320909944339,4.440892098500626e-16
