cash_mode,offset,cost_bps,period,rule,target,exposure_error,dynamic_mean,static_mean
PROXY,3,1,EX_MAJOR_SHOCKS,VOL,0.8892097656716942,1.6250334411438416e-12,0.8892994312456514,0.8892994312472764
PROXY,3,1,ALL,CORE_VOL,0.9234469937582617,8.381073612895307e-13,0.9234804939868972,0.9234804939860591
PROXY,3,1,DOTCOM,CORE_VOL,0.8106031231800443,3.4617864130837006e-12,0.8106503450555946,0.8106503450521328
PROXY,3,1,GFC,CORE_VOL,0.8377145606136764,5.766054300693213e-12,0.8376022494898064,0.8376022494955725
PROXY,3,1,2011,CORE_VOL,0.872586208388384,8.61422044806659e-13,0.8723290379248362,0.8723290379256976
PROXY,3,1,2015_2016,CORE_VOL,0.9521730145424954,9.112710586123285e-13,0.9521721747475536,0.9521721747466423
PROXY,3,1,2018Q4,CORE_VOL,0.858050580813142,1.2012613126444194e-13,0.8572245364377173,0.8572245364375972
PROXY,3,1,COVID,CORE_VOL,0.7225236029407824,3.854361274591156e-12,0.7214662486022362,0.7214662486060905
PROXY,3,1,2022,CORE_VOL,0.8190765360268415,5.35593791539668e-12,0.8187614927268008,0.8187614927321567
PROXY,3,1,2023_PLUS,CORE_VOL,0.9523189037790871,2.6922908347160046e-13,0.9523755999288042,0.9523755999285349
PROXY,3,1,2024_PLUS,CORE_VOL,0.9492357638446265,1.7036372312873027e-12,0.9492856031033744,0.9492856031016708
PROXY,3,1,EX_MAJOR_SHOCKS,CORE_VOL,0.944633761238947,4.721223412218478e-12,0.9446808036103514,0.9446808036150727
PROXY,3,3,ALL,VOL,0.8468749532257789,1.8945955915228296e-12,0.846939020976124,0.8469390209742294
PROXY,3,3,DOTCOM,VOL,0.6209406948109972,4.942601883328734e-12,0.6210452009323253,0.6210452009372679
PROXY,3,3,GFC,VOL,0.6754970881956979,4.0396574974010946e-12,0.6753346491484953,0.6753346491525349
PROXY,3,3,2011,VOL,0.745165729917062,2.2026824808563106e-13,0.7447362390406397,0.7447362390404194
PROXY,3,3,2015_2016,VOL,0.9043502690255991,4.402700426453521e-12,0.9043492265810709,0.9043492265854736
PROXY,3,3,2018Q4,VOL,0.7160293080596603,4.5281556282361635e-12,0.71466591129842,0.7146659112938919
PROXY,3,3,COVID,VOL,0.44499930319580017,2.4780177909633494e-12,0.4438034682637305,0.44380346826620853
PROXY,3,3,2022,VOL,0.6380171920682187,4.070188630578286e-12,0.6375441600599979,0.6375441600640681
PROXY,3,3,2023_PLUS,VOL,0.9045125831544283,4.307998402452995e-12,0.9046212145978936,0.9046212145935856
PROXY,3,3,2024_PLUS,VOL,0.898310990734899,1.6927570456459762e-12,0.8984064350871847,0.8984064350854919
PROXY,3,3,EX_MAJOR_SHOCKS,VOL,0.8892097656716942,1.6250334411438416e-12,0.8892994312456514,0.8892994312472764
PROXY,3,3,ALL,CORE_VOL,0.9234469937582617,8.381073612895307e-13,0.9234804939868972,0.9234804939860591
PROXY,3,3,DOTCOM,CORE_VOL,0.8106031231800443,3.4617864130837006e-12,0.8106503450555946,0.8106503450521328
PROXY,3,3,GFC,CORE_VOL,0.8377145606136764,5.7661653229956755e-12,0.8376022494898062,0.8376022494955724
PROXY,3,3,2011,CORE_VOL,0.872586208388384,8.615330671091215e-13,0.8723290379248362,0.8723290379256977
PROXY,3,3,2015_2016,CORE_VOL,0.9521730145424954,9.112710586123285e-13,0.9521721747475536,0.9521721747466423
PROXY,3,3,2018Q4,CORE_VOL,0.858050580813142,1.2012613126444194e-13,0.8572245364377173,0.8572245364375972
PROXY,3,3,COVID,CORE_VOL,0.7225236029407824,3.8542502522886934e-12,0.7214662486022362,0.7214662486060904
PROXY,3,3,2022,CORE_VOL,0.8190765360268415,5.355826893094218e-12,0.8187614927268008,0.8187614927321566
PROXY,3,3,2023_PLUS,CORE_VOL,0.9523189037790871,2.6922908347160046e-13,0.9523755999288042,0.9523755999285349
PROXY,3,3,2024_PLUS,CORE_VOL,0.9492357638446265,1.7034151866823777e-12,0.9492856031033742,0.9492856031016708
PROXY,3,3,EX_MAJOR_SHOCKS,CORE_VOL,0.944633761238947,4.721223412218478e-12,0.9446808036103514,0.9446808036150727
PROXY,4,0,ALL,VOL,0.846185917594994,1.17039711255984e-12,0.8463097268003125,0.8463097267991421
PROXY,4,0,DOTCOM,VOL,0.6253885067635565,1.500688462385824e-12,0.6253758257663417,0.6253758257678423
PROXY,4,0,GFC,VOL,0.6732407987510669,6.406764008204391e-12,0.6735247580054808,0.6735247580118876
PROXY,4,0,2011,VOL,0.7424517721301527,3.029798634202052e-13,0.7428998769451798,0.7428998769454828
PROXY,4,0,2015_2016,VOL,0.9052625735275797,4.2874592764974295e-12,0.9053909613623154,0.9053909613666029
PROXY,4,0,2018Q4,VOL,0.6993796281094546,1.7664758544810866e-12,0.6974468622317656,0.6974468622299991
PROXY,4,0,COVID,VOL,0.44345415807765676,2.8875235535963384e-12,0.443745544050642,0.4437455440535295
PROXY,4,0,2022,VOL,0.6296322267808137,2.0385915178167124e-12,0.6292876148447137,0.6292876148467523
PROXY,4,0,2023_PLUS,VOL,0.9037009965904872,4.547806575772029e-12,0.9037670152654008,0.9037670152699486
PROXY,4,0,2024_PLUS,VOL,0.9011310749847325,5.0214277180771205e-12,0.9011819049721235,0.9011819049771449
PROXY,4,0,EX_MAJOR_SHOCKS,VOL,0.8891235957926256,2.3425705819590803e-12,0.8892260116689841,0.8892260116713266
PROXY,4,0,ALL,CORE_VOL,0.9231363626386155,5.776601419427152e-12,0.92320246333767,0.9232024633434466
PROXY,4,0,DOTCOM,CORE_VOL,0.8127774652894004,6.111000594444249e-12,0.812754087688727,0.812754087682616
PROXY,4,0,GFC,CORE_VOL,0.836679974810977,4.395483976793457e-12,0.8368430988939329,0.8368430988983284
PROXY,4,0,2011,CORE_VOL,0.8713630978090805,3.7726488599787444e-12,0.8716203773581669,0.8716203773543942
PROXY,4,0,2015_2016,CORE_VOL,0.9526760349181131,5.403344438548174e-12,0.9527432106306433,0.9527432106252399
PROXY,4,0,2018Q4,CORE_VOL,0.8497172587885871,7.187250794515876e-12,0.8485305421188549,0.8485305421260422
PROXY,4,0,COVID,CORE_VOL,0.7224098875958589,6.620259895839808e-13,0.7225881874738583,0.7225881874745204
PROXY,4,0,2022,CORE_VOL,0.814893525071966,7.228662113334394e-13,0.8146569914803036,0.8146569914795807
PROXY,4,0,2023_PLUS,CORE_VOL,0.951865636765433,2.405631249757789e-12,0.951900015691083,0.9519000156934886
PROXY,4,0,2024_PLUS,CORE_VOL,0.9505803463034681,2.0443646775447633e-12,0.9506067337267299,0.9506067337246855
PROXY,4,0,EX_MAJOR_SHOCKS,CORE_VOL,0.944591880113876,4.557909605296118e-12,0.9446457264700051,0.944645726474563
PROXY,4,1,ALL,VOL,0.846185917594994,1.17039711255984e-12,0.8463097268003125,0.8463097267991421
PROXY,4,1,DOTCOM,VOL,0.6253885067635565,1.5007994846882866e-12,0.6253758257663415,0.6253758257678423
PROXY,4,1,GFC,VOL,0.6732407987510669,6.406764008204391e-12,0.6735247580054808,0.6735247580118876
PROXY,4,1,2011,VOL,0.7424517721301527,3.029798634202052e-13,0.7428998769451798,0.7428998769454828
PROXY,4,1,2015_2016,VOL,0.9052625735275797,4.2874592764974295e-12,0.9053909613623154,0.9053909613666029
PROXY,4,1,2018Q4,VOL,0.6993796281094546,1.7664758544810866e-12,0.6974468622317656,0.6974468622299991
PROXY,4,1,COVID,VOL,0.44345415807765676,2.8875235535963384e-12,0.443745544050642,0.4437455440535295
PROXY,4,1,2022,VOL,0.6296322267808137,2.03848049551425e-12,0.6292876148447138,0.6292876148467523
PROXY,4,1,2023_PLUS,VOL,0.9037009965904872,4.547806575772029e-12,0.9037670152654008,0.9037670152699486
PROXY,4,1,2024_PLUS,VOL,0.9011310749847325,5.0214277180771205e-12,0.9011819049721235,0.9011819049771449
PROXY,4,1,EX_MAJOR_SHOCKS,VOL,0.8891235957926256,2.3425705819590803e-12,0.8892260116689841,0.8892260116713266
PROXY,4,1,ALL,CORE_VOL,0.9231363626386155,5.776601419427152e-12,0.92320246333767,0.9232024633434466
PROXY,4,1,DOTCOM,CORE_VOL,0.8127774652894004,6.111333661351637e-12,0.8127540876887274,0.812754087682616
PROXY,4,1,GFC,CORE_VOL,0.836679974810977,4.395039887583607e-12,0.836843098893933,0.8368430988983281
PROXY,4,1,2011,CORE_VOL,0.8713630978090805,3.772759882281207e-12,0.871620377358167,0.8716203773543942
PROXY,4,1,2015_2016,CORE_VOL,0.9526760349181131,5.403344438548174e-12,0.9527432106306433,0.9527432106252399
PROXY,4,1,2018Q4,CORE_VOL,0.8497172587885871,7.187250794515876e-12,0.848530542118855,0.8485305421260423
PROXY,4,1,COVID,CORE_VOL,0.7224098875958589,6.620259895839808e-13,0.7225881874738581,0.7225881874745201
PROXY,4,1,2022,CORE_VOL,0.814893525071966,7.227551890309769e-13,0.8146569914803035,0.8146569914795807
PROXY,4,1,2023_PLUS,CORE_VOL,0.951865636765433,2.4057422720602517e-12,0.951900015691083,0.9519000156934887
PROXY,4,1,2024_PLUS,CORE_VOL,0.9505803463034681,2.0443646775447633e-12,0.9506067337267299,0.9506067337246855
PROXY,4,1,EX_MAJOR_SHOCKS,CORE_VOL,0.944591880113876,4.557909605296118e-12,0.9446457264700051,0.944645726474563
PROXY,4,3,ALL,VOL,0.846185917594994,1.17039711255984e-12,0.8463097268003125,0.8463097267991421
PROXY,4,3,DOTCOM,VOL,0.6253885067635565,1.500688462385824e-12,0.6253758257663417,0.6253758257678423
PROXY,4,3,GFC,VOL,0.6732407987510669,6.406875030506853e-12,0.6735247580054807,0.6735247580118876
PROXY,4,3,2011,VOL,0.7424517721301527,3.029798634202052e-13,0.7428998769451798,0.7428998769454828
PROXY,4,3,2015_2016,VOL,0.9052625735275797,4.2874592764974295e-12,0.9053909613623154,0.9053909613666029
PROXY,4,3,2018Q4,VOL,0.6993796281094546,1.7664758544810866e-12,0.6974468622317656,0.6974468622299991
PROXY,4,3,COVID,VOL,0.44345415807765676,2.8875790647475696e-12,0.443745544050642,0.44374554405352956
PROXY,4,3,2022,VOL,0.6296322267808137,2.0385915178167124e-12,0.6292876148447137,0.6292876148467523
PROXY,4,3,2023_PLUS,VOL,0.9037009965904872,4.547806575772029e-12,0.9037670152654009,0.9037670152699487
PROXY,4,3,2024_PLUS,VOL,0.9011310749847325,5.0214277180771205e-12,0.9011819049721235,0.9011819049771449
PROXY,4,3,EX_MAJOR_SHOCKS,VOL,0.8891235957926256,2.3425705819590803e-12,0.8892260116689841,0.8892260116713266
PROXY,4,3,ALL,CORE_VOL,0.9231363626386155,5.776601419427152e-12,0.92320246333767,0.9232024633434466
PROXY,4,3,DOTCOM,CORE_VOL,0.8127774652894004,6.111000594444249e-12,0.812754087688727,0.812754087682616
PROXY,4,3,GFC,CORE_VOL,0.836679974810977,4.395372954490995e-12,0.836843098893933,0.8368430988983284
PROXY,4,3,2011,CORE_VOL,0.8713630978090805,3.7726488599787444e-12,0.871620377358167,0.8716203773543943
PROXY,4,3,2015_2016,CORE_VOL,0.9526760349181131,5.403344438548174e-12,0.9527432106306433,0.9527432106252399
PROXY,4,3,2018Q4,CORE_VOL,0.8497172587885871,7.1873618168183384e-12,0.8485305421188549,0.8485305421260423
PROXY,4,3,COVID,CORE_VOL,0.7224098875958589,6.620259895839808e-13,0.7225881874738583,0.7225881874745204
PROXY,4,3,2022,CORE_VOL,0.814893525071966,7.227551890309769e-13,0.8146569914803035,0.8146569914795807
PROXY,4,3,2023_PLUS,CORE_VOL,0.951865636765433,2.405631249757789e-12,0.951900015691083,0.9519000156934886
PROXY,4,3,2024_PLUS,CORE_VOL,0.9505803463034681,2.0443646775447633e-12,0.9506067337267299,0.9506067337246855
PROXY,4,3,EX_MAJOR_SHOCKS,CORE_VOL,0.944591880113876,4.55802062759858e-12,0.9446457264700051,0.9446457264745631
ZERO,0,0,ALL,VOL,0.8461547683618846,4.834466160730244e-12,0.8462458076435282,0.8462458076483627
ZERO,0,0,DOTCOM,VOL,0.627729892374191,4.151345933678385e-12,0.6273432632809817,0.627343263285133
ZERO,0,0,GFC,VOL,0.6726418270627619,1.3848922009174203e-12,0.6725505321996631,0.672550532201048
ZERO,0,0,2011,VOL,0.73560447908676,5.593303598061539e-12,0.7359366316283618,0.7359366316339551
ZERO,0,0,2015_2016,VOL,0.9050304460470215,1.5804024755539103e-12,0.9050052725739908,0.9050052725724104
ZERO,0,0,2018Q4,VOL,0.7238885748447501,7.211342634150242e-12,0.7236268337389227,0.7236268337317113
ZERO,0,0,COVID,VOL,0.42528077633323846,6.7223449029540916e-12,0.423709766312744,0.42370976630602164
ZERO,0,0,2022,VOL,0.6314024416569737,3.807620885254437e-12,0.6312344571124576,0.63123445710865
ZERO,0,0,2023_PLUS,VOL,0.9052613489984651,1.9262369477246466e-12,0.9053930393880092,0.905393039386083
ZERO,0,0,2024_PLUS,VOL,0.8987367683948833,6.343037206590907e-12,0.8988805625492986,0.8988805625429556
ZERO,0,0,EX_MAJOR_SHOCKS,VOL,0.8894655162512208,4.0852876637131885e-12,0.8895720972946927,0.889572097298778
ZERO,0,0,ALL,CORE_VOL,0.9230760939317406,2.930988785010413e-14,0.9231243965706863,0.9231243965707157
ZERO,0,0,DOTCOM,CORE_VOL,0.813961818064854,1.3290479827787749e-12,0.813700701179254,0.8137007011779249
ZERO,0,0,GFC,CORE_VOL,0.8362733468893566,5.977995876094155e-12,0.8362030549417573,0.8362030549477353
ZERO,0,0,2011,CORE_VOL,0.8678886170891928,3.768207967880244e-12,0.8680789355134885,0.8680789355097203
ZERO,0,0,2015_2016,CORE_VOL,0.9525373384167324,7.080003250337086e-12,0.9525237194158024,0.9525237194228824
ZERO,0,0,2018Q4,CORE_VOL,0.861950396640168,2.8965718712470334e-13,0.8617881405099105,0.8617881405102001
ZERO,0,0,COVID,CORE_VOL,0.7124317323687137,4.255928942598075e-12,0.7110252328135264,0.7110252328177823
ZERO,0,0,2022,CORE_VOL,0.8157504048940609,4.3722803155787915e-12,0.815629291101028,0.8156292911054003
ZERO,0,0,2023_PLUS,CORE_VOL,0.9526664265940781,5.810574243980682e-12,0.9527353583599973,0.9527353583541868
ZERO,0,0,2024_PLUS,CORE_VOL,0.9494066463885247,1.4342971255132397e-12,0.9494821845650427,0.949482184566477
ZERO,0,0,EX_MAJOR_SHOCKS,CORE_VOL,0.9447564512156532,6.674660824046441e-13,0.9448125629713324,0.9448125629719999
ZERO,0,1,ALL,VOL,0.8461547683618846,4.834466160730244e-12,0.8462458076435282,0.8462458076483627
ZERO,0,1,DOTCOM,VOL,0.627729892374191,4.151234911375923e-12,0.6273432632809817,0.6273432632851329
ZERO,0,1,GFC,VOL,0.6726418270627619,1.3848922009174203e-12,0.6725505321996631,0.672550532201048
ZERO,0,1,2011,VOL,0.73560447908676,5.593414620364001e-12,0.7359366316283615,0.735936631633955
ZERO,0,1,2015_2016,VOL,0.9050304460470215,1.5805134978563729e-12,0.9050052725739908,0.9050052725724103
ZERO,0,1,2018Q4,VOL,0.7238885748447501,7.211342634150242e-12,0.7236268337389227,0.7236268337317113
ZERO,0,1,COVID,VOL,0.42528077633323846,6.7223449029540916e-12,0.42370976631274404,0.4237097663060217
ZERO,0,1,2022,VOL,0.6314024416569737,3.807620885254437e-12,0.6312344571124575,0.6312344571086499
ZERO,0,1,2023_PLUS,VOL,0.9052613489984651,1.9262369477246466e-12,0.9053930393880092,0.905393039386083
ZERO,0,1,2024_PLUS,VOL,0.8987367683948833,6.343037206590907e-12,0.8988805625492986,0.8988805625429556
ZERO,0,1,EX_MAJOR_SHOCKS,VOL,0.8894655162512208,4.0852876637131885e-12,0.8895720972946927,0.889572097298778
ZERO,0,1,ALL,CORE_VOL,0.9230760939317406,2.90878432451791e-14,0.9231243965706863,0.9231243965707154
ZERO,0,1,DOTCOM,CORE_VOL,0.813961818064854,1.3290479827787749e-12,0.813700701179254,0.8137007011779249
ZERO,0,1,GFC,CORE_VOL,0.8362733468893566,5.977995876094155e-12,0.8362030549417573,0.8362030549477353
ZERO,0,1,2011,CORE_VOL,0.8678886170891928,3.768207967880244e-12,0.8680789355134885,0.8680789355097203
ZERO,0,1,2015_2016,CORE_VOL,0.9525373384167324,7.080003250337086e-12,0.9525237194158024,0.9525237194228824
ZERO,0,1,2018Q4,CORE_VOL,0.861950396640168,2.8965718712470334e-13,0.8617881405099105,0.8617881405102001
ZERO,0,1,COVID,CORE_VOL,0.7124317323687137,4.255928942598075e-12,0.7110252328135264,0.7110252328177823
ZERO,0,1,2022,CORE_VOL,0.8157504048940609,4.3722803155787915e-12,0.815629291101028,0.8156292911054003
ZERO,0,1,2023_PLUS,CORE_VOL,0.9526664265940781,5.810574243980682e-12,0.9527353583599973,0.9527353583541868
ZERO,0,1,2024_PLUS,CORE_VOL,0.9494066463885247,1.4342971255132397e-12,0.9494821845650427,0.949482184566477
ZERO,0,1,EX_MAJOR_SHOCKS,CORE_VOL,0.9447564512156532,6.674660824046441e-13,0.9448125629713324,0.9448125629719999
ZERO,0,3,ALL,VOL,0.8461547683618846,4.834466160730244e-12,0.8462458076435282,0.8462458076483627
ZERO,0,3,DOTCOM,VOL,0.627729892374191,4.15112388907346e-12,0.6273432632809818,0.6273432632851329
ZERO,0,3,GFC,VOL,0.6726418270627619,1.3848922009174203e-12,0.6725505321996631,0.672550532201048
ZERO,0,3,2011,VOL,0.73560447908676,5.593414620364001e-12,0.7359366316283615,0.735936631633955
ZERO,0,3,2015_2016,VOL,0.9050304460470215,1.5804024755539103e-12,0.9050052725739908,0.9050052725724104
ZERO,0,3,2018Q4,VOL,0.7238885748447501,7.211342634150242e-12,0.7236268337389227,0.7236268337317113
ZERO,0,3,COVID,VOL,0.42528077633323846,6.72228939180286e-12,0.423709766312744,0.4237097663060217
ZERO,0,3,2022,VOL,0.6314024416569737,3.807509862951974e-12,0.6312344571124575,0.63123445710865
ZERO,0,3,2023_PLUS,VOL,0.9052613489984651,1.9262369477246466e-12,0.9053930393880092,0.905393039386083
ZERO,0,3,2024_PLUS,VOL,0.8987367683948833,6.343037206590907e-12,0.8988805625492986,0.8988805625429556
ZERO,0,3,EX_MAJOR_SHOCKS,VOL,0.8894655162512208,4.0852876637131885e-12,0.8895720972946927,0.889572097298778
ZERO,0,3,ALL,CORE_VOL,0.9230760939317406,2.930988785010413e-14,0.9231243965706863,0.9231243965707157
ZERO,0,3,DOTCOM,CORE_VOL,0.813961818064854,1.3290479827787749e-12,0.813700701179254,0.8137007011779249
ZERO,0,3,GFC,CORE_VOL,0.8362733468893566,5.977995876094155e-12,0.8362030549417573,0.8362030549477353
ZERO,0,3,2011,CORE_VOL,0.8678886170891928,3.768541034787631e-12,0.8680789355134886,0.86807893550972
ZERO,0,3,2015_2016,CORE_VOL,0.9525373384167324,7.080003250337086e-12,0.9525237194158024,0.9525237194228824
ZERO,0,3,2018Q4,CORE_VOL,0.861950396640168,2.8965718712470334e-13,0.8617881405099105,0.8617881405102001
ZERO,0,3,COVID,CORE_VOL,0.7124317323687137,4.255928942598075e-12,0.7110252328135264,0.7110252328177823
ZERO,0,3,2022,CORE_VOL,0.8157504048940609,4.372391337881254e-12,0.815629291101028,0.8156292911054004
ZERO,0,3,2023_PLUS,CORE_VOL,0.9526664265940781,5.810463221678219e-12,0.9527353583599973,0.9527353583541869
ZERO,0,3,2024_PLUS,CORE_VOL,0.9494066463885247,1.4342971255132397e-12,0.9494821845650427,0.949482184566477
ZERO,0,3,EX_MAJOR_SHOCKS,CORE_VOL,0.9447564512156532,6.674660824046441e-13,0.9448125629713324,0.9448125629719999
ZERO,1,0,ALL,VOL,0.8445429972998681,6.884381953398133e-12,0.8446143706064285,0.8446143705995441
ZERO,1,0,DOTCOM,VOL,0.6317954741462017,2.4275026433429048e-12,0.6315538311834685,0.631553831181041
ZERO,1,0,GFC,VOL,0.6720336201760801,7.236100607599383e-12,0.6716783633956184,0.6716783633883823
ZERO,1,0,2011,VOL,0.732518882585282,5.013101045392432e-12,0.7324983581350418,0.7324983581400549
ZERO,1,0,2015_2016,VOL,0.9071992560129729,6.672551400299653e-12,0.9071942751899832,0.9071942751966557
ZERO,1,0,2018Q4,VOL,0.7132335954156588,5.969114091897154e-12,0.7111668123949216,0.7111668123889525
ZERO,1,0,COVID,VOL,0.4257724452545517,4.656275365277907e-13,0.42532136140422183,0.4253213614037562
ZERO,1,0,2022,VOL,0.6305096064970712,4.2874592764974295e-12,0.6301948758558262,0.6301948758601137
ZERO,1,0,2023_PLUS,VOL,0.8994133506421349,2.9687363678476686e-12,0.8995443917690945,0.8995443917661258
ZERO,1,0,2024_PLUS,VOL,0.8952495888152043,2.7475799413423374e-12,0.8953998792179152,0.8953998792151676
ZERO,1,0,EX_MAJOR_SHOCKS,VOL,0.8875914123564144,5.222489107836736e-12,0.8876932615602958,0.8876932615550733
ZERO,1,0,ALL,CORE_VOL,0.9222567455653916,1.5509815654013437e-13,0.9222943371394078,0.9222943371395629
ZERO,1,0,DOTCOM,CORE_VOL,0.8159851346354117,2.965405698773793e-13,0.8158195370421909,0.8158195370418944
ZERO,1,0,GFC,CORE_VOL,0.8358340672493796,1.956212969389526e-12,0.8355976737615586,0.8355976737596024
ZERO,1,0,2011,CORE_VOL,0.8662833841735846,6.053268997163741e-12,0.8662654453239151,0.8662654453178619
ZERO,1,0,2015_2016,CORE_VOL,0.9536079801109736,3.714695218093311e-12,0.9536050579354789,0.9536050579317642
ZERO,1,0,2018Q4,CORE_VOL,0.8565772346701124,1.1156631174458198e-12,0.8553291004032829,0.8553291004043986
ZERO,1,0,COVID,CORE_VOL,0.7130007584564737,3.417932603611007e-12,0.7125345696961872,0.7125345696996052
ZERO,1,0,2022,CORE_VOL,0.8153543134321808,5.720868223590969e-12,0.8151406986039785,0.8151406986096994
ZERO,1,0,2023_PLUS,CORE_VOL,0.9497520484655979,3.989364394385575e-12,0.949820791923038,0.9498207919190487
ZERO,1,0,2024_PLUS,CORE_VOL,0.9476821511270828,4.625855254403177e-12,0.9477611529505787,0.9477611529552046
ZERO,1,0,EX_MAJOR_SHOCKS,CORE_VOL,0.9438129085538094,4.005240583637715e-12,0.9438665770498784,0.9438665770538837
ZERO,1,1,ALL,VOL,0.8445429972998681,6.884492975700596e-12,0.8446143706064286,0.8446143705995441
ZERO,1,1,DOTCOM,VOL,0.6317954741462017,2.4275026433429048e-12,0.6315538311834685,0.631553831181041
ZERO,1,1,GFC,VOL,0.6720336201760801,7.23598958529692e-12,0.6716783633956183,0.6716783633883823
ZERO,1,1,2011,VOL,0.732518882585282,5.013212067694894e-12,0.7324983581350418,0.732498358140055
ZERO,1,1,2015_2016,VOL,0.9071992560129729,6.672662422602116e-12,0.9071942751899832,0.9071942751966559
ZERO,1,1,2018Q4,VOL,0.7132335954156588,5.969114091897154e-12,0.7111668123949216,0.7111668123889525
ZERO,1,1,COVID,VOL,0.4257724452545517,4.656275365277907e-13,0.42532136140422183,0.4253213614037562
ZERO,1,1,2022,VOL,0.6305096064970712,4.287570298799892e-12,0.6301948758558262,0.6301948758601138
ZERO,1,1,2023_PLUS,VOL,0.8994133506421349,2.968847390150131e-12,0.8995443917690946,0.8995443917661258
ZERO,1,1,2024_PLUS,VOL,0.8952495888152043,2.7475799413423374e-12,0.8953998792179152,0.8953998792151676
ZERO,1,1,EX_MAJOR_SHOCKS,VOL,0.8875914123564144,5.222489107836736e-12,0.8876932615602958,0.8876932615550733
ZERO,1,1,ALL,CORE_VOL,0.9222567455653916,1.5509815654013437e-13,0.9222943371394078,0.9222943371395629
ZERO,1,1,DOTCOM,CORE_VOL,0.8159851346354117,2.963185252724543e-13,0.8158195370421909,0.8158195370418946
ZERO,1,1,GFC,CORE_VOL,0.8358340672493796,1.956212969389526e-12,0.8355976737615586,0.8355976737596024
ZERO,1,1,2011,CORE_VOL,0.8662833841735846,6.053268997163741e-12,0.8662654453239151,0.8662654453178619
ZERO,1,1,2015_2016,CORE_VOL,0.9536079801109736,3.714806240395774e-12,0.953605057935479,0.9536050579317642
ZERO,1,1,2018Q4,CORE_VOL,0.8565772346701124,1.1157741397482823e-12,0.8553291004032829,0.8553291004043987
ZERO,1,1,COVID,CORE_VOL,0.7130007584564737,3.417710559006082e-12,0.7125345696961872,0.7125345696996049
ZERO,1,1,2022,CORE_VOL,0.8153543134321808,5.720646178986044e-12,0.8151406986039786,0.8151406986096993
ZERO,1,1,2023_PLUS,CORE_VOL,0.9497520484655979,3.989364394385575e-12,0.949820791923038,0.9498207919190487
ZERO,1,1,2024_PLUS,CORE_VOL,0.9476821511270828,4.62596627670564e-12,0.9477611529505786,0.9477611529552046
ZERO,1,1,EX_MAJOR_SHOCKS,CORE_VOL,0.9438129085538094,4.005240583637715e-12,0.9438665770498784,0.9438665770538837
ZERO,1,3,ALL,VOL,0.8445429972998681,6.884381953398133e-12,0.8446143706064285,0.8446143705995441
ZERO,1,3,DOTCOM,VOL,0.6317954741462017,2.4275026433429048e-12,0.6315538311834685,0.631553831181041
ZERO,1,3,GFC,VOL,0.6720336201760801,7.23598958529692e-12,0.6716783633956183,0.6716783633883823
ZERO,1,3,2011,VOL,0.732518882585282,5.013101045392432e-12,0.7324983581350418,0.7324983581400549
ZERO,1,3,2015_2016,VOL,0.9071992560129729,6.672551400299653e-12,0.9071942751899832,0.9071942751966557
ZERO,1,3,2018Q4,VOL,0.7132335954156588,5.969114091897154e-12,0.7111668123949216,0.7111668123889525
ZERO,1,3,COVID,VOL,0.4257724452545517,4.656275365277907e-13,0.42532136140422183,0.4253213614037562
ZERO,1,3,2022,VOL,0.6305096064970712,4.2874592764974295e-12,0.6301948758558262,0.6301948758601137
ZERO,1,3,2023_PLUS,VOL,0.8994133506421349,2.968847390150131e-12,0.8995443917690946,0.8995443917661258
ZERO,1,3,2024_PLUS,VOL,0.8952495888152043,2.7475799413423374e-12,0.8953998792179152,0.8953998792151676
ZERO,1,3,EX_MAJOR_SHOCKS,VOL,0.8875914123564144,5.222489107836736e-12,0.8876932615602958,0.8876932615550733
ZERO,1,3,ALL,CORE_VOL,0.9222567455653916,1.5509815654013437e-13,0.9222943371394078,0.9222943371395629
ZERO,1,3,DOTCOM,CORE_VOL,0.8159851346354117,2.963185252724543e-13,0.8158195370421909,0.8158195370418946
ZERO,1,3,GFC,CORE_VOL,0.8358340672493796,1.956212969389526e-12,0.8355976737615586,0.8355976737596024
ZERO,1,3,2011,CORE_VOL,0.8662833841735846,6.053268997163741e-12,0.8662654453239151,0.8662654453178619
ZERO,1,3,2015_2016,CORE_VOL,0.9536079801109736,3.714806240395774e-12,0.953605057935479,0.9536050579317642
ZERO,1,3,2018Q4,CORE_VOL,0.8565772346701124,1.1156631174458198e-12,0.855329100403283,0.8553291004043987
ZERO,1,3,COVID,CORE_VOL,0.7130007584564737,3.417710559006082e-12,0.7125345696961872,0.7125345696996049
ZERO,1,3,2022,CORE_VOL,0.8153543134321808,5.720757201288507e-12,0.8151406986039786,0.8151406986096994
ZERO,1,3,2023_PLUS,CORE_VOL,0.9497520484655979,3.989364394385575e-12,0.949820791923038,0.9498207919190487
ZERO,1,3,2024_PLUS,CORE_VOL,0.9476821511270828,4.625633209798252e-12,0.947761152950579,0.9477611529552046
ZERO,1,3,EX_MAJOR_SHOCKS,CORE_VOL,0.9438129085538094,4.005240583637715e-12,0.9438665770498784,0.9438665770538837
ZERO,2,0,ALL,VOL,0.8465953209160944,4.2276182554701336e-12,0.8466725287021031,0.8466725286978755
ZERO,2,0,DOTCOM,VOL,0.6230473907417036,2.9403146584172646e-12,0.6228387991521968,0.6228387991492564
ZERO,2,0,GFC,VOL,0.6705919544547214,2.477684724055962e-12,0.6702484145332235,0.6702484145357012
