cash_mode,offset,cost_bps,period,rule,identity_error,CAGR_link_error,CAGR_gap,matched_target,dynamic_average,static_average,matched_CAGR_gap,Return_Retention,annual_cost,annual_exposure_opportunity,CAGR_exposure_opportunity,annual_dynamic_timing,CAGR_dynamic_timing,annual_cash,CAGR_cash,CAGR_cost,annual_interaction,CAGR_interaction,annual_vol_total_reduction,annual_vol_lower_exposure_effect,annual_vol_dynamic_effect,annual_vol_dynamic_fraction,annual_vol_BH_reduction,ES95_5D_total_reduction,ES95_5D_lower_exposure_effect,ES95_5D_dynamic_effect,ES95_5D_dynamic_fraction,ES95_5D_BH_reduction,MaxDD_total_reduction,MaxDD_lower_exposure_effect,MaxDD_dynamic_effect,MaxDD_dynamic_fraction,MaxDD_BH_reduction
PROXY,0,0,2015_2016,CORE_VOL,4.0484109120608736e-16,1.8457457784393227e-15,-0.013861220842199908,0.9525374677104992,0.9525231677250705,0.9525231677199344,-0.011165007230781128,0.7890653298998845,0.0,-0.0035073608721153107,-0.00272021650858924,-0.01119233249930023,-0.011223443001571118,7.788327472922833e-05,8.243866796229623e-05,0.0,0.0,0.0,0.011216202100035128,0.0068690014444300895,0.004347200655605038,0.031851300362240376,0.078241703230166,0.0038397702920491966,0.0019608515913304495,0.0018789187007187472,0.04779753815871113,0.0930384292441796,0.007607535192309833,0.006267703364022936,0.001339831828286897,0.010542627842392904,0.05704733480489599
PROXY,0,0,2018Q4,CORE_VOL,2.54679090316845e-16,8.881784197001252e-16,0.02603825938516019,0.8619510614153114,0.8617677731775923,0.8617677731749513,-0.024951938686977482,,0.0,0.08123844103624485,0.048706044259209026,-0.0453326087661327,-0.024564653199586516,0.0034370964775503102,0.0018968683255385693,0.0,0.0,0.0,0.03651585604428603,0.032769758948816896,0.0037460970954691364,0.018346605206211897,0.15410491820711503,0.014561341002994221,0.008693155408013069,0.005868185594981153,0.1090412453969184,0.2329465828287811,0.02119545012042101,0.025060213932802444,-0.003864763812381433,-0.02354284206939017,0.11201545719942485
PROXY,0,0,COVID,CORE_VOL,3.2938062000109625e-16,4.579669976578771e-16,0.05385673572819655,0.7124329181315261,0.7110207474431635,0.7110207474495193,-0.020285544070705902,,0.0,0.04895664287725828,0.07483393916398107,-0.032588592464365025,-0.021726165743920084,0.0009207956991979876,0.0007489623081351042,0.0,0.0,0.0,0.1377377249475758,0.1250820672780663,0.01265565766950949,0.042032317373726924,0.32319479250611705,0.05328897657975251,0.040041430992716176,0.013247545587036336,0.13370322804143897,0.38303457635034677,0.09205341670116818,0.08303862572168663,0.009014790979481546,0.037964872868098576,0.28722758888098343
PROXY,0,0,2022,CORE_VOL,4.0722633598555547e-16,1.9532986339498848e-15,0.022130503185246148,0.8157503910260857,0.8156029301872272,0.8156029301926747,-0.01688870041019261,,0.0,0.0333053100777587,0.03547713739500511,-0.020139554202671356,-0.016459035267929058,0.003776335852285299,0.0031124010581720465,0.0,0.0,0.0,0.04533979678623226,0.044610090414280795,0.0007297063719514663,0.0037064457119146965,0.1877540479672738,0.017362130903530476,0.014332677981835615,0.0030294529216948612,0.04792476626434461,0.22389645646334033,0.03651662938346101,0.04716318436717626,-0.01064655498371525,-0.04935931584872133,0.138921437523141
PROXY,0,0,2023_PLUS,CORE_VOL,5.032866484677712e-16,3.3306690738754696e-16,-0.02247307454475153,0.9526696195316617,0.9527204702158298,0.9527204702186606,-0.013957696131344288,0.8997534104273184,0.0,-0.010164679625085193,-0.011006933461602147,-0.013170082565086807,-0.014061121618702887,0.0021522205111105474,0.0025949805355538337,0.0,0.0,0.0,0.017857943357794337,0.00733094065514725,0.010527002702647087,0.0720109666901646,0.11632547602932397,0.0017908189906102462,0.0018037965122582877,-1.2977521648041557e-05,-0.0003669645828339174,0.04818134834288579,0.026498190893004314,0.00887785439160449,0.017620336501399825,0.09333571412457164,0.1340578504758051
PROXY,0,0,2024_PLUS,CORE_VOL,5.032866484677712e-16,4.996003610813204e-16,-0.024523701068100173,0.9494096032358357,0.9494668352810577,0.9494668352768882,-0.01580159615469537,0.8861123329623003,0.0,-0.010546691818125214,-0.011187664523544536,-0.015365580294230066,-0.016036951123189064,0.0022577035924969554,0.0027009145786329237,0.0,0.0,0.0,0.02141238899293918,0.008188924888309024,0.013223464104630156,0.08705929032710202,0.13376117577157398,0.0021455925975586362,0.002025442368961787,0.0001201502285968492,0.003237161148117007,0.05481649651217513,0.026498190893004647,0.009491947941643986,0.01700624295136066,0.09037681804457687,0.13405785047580676
PROXY,0,0,EX_MAJOR_SHOCKS,CORE_VOL,5.427109499647753e-16,4.597017211338539e-16,-0.01421499489714928,0.9447586700189277,0.9448073882442832,0.9448073882504868,-0.006863625644939614,0.9069743604435062,0.0,-0.00849581046575084,-0.008358592542886834,-0.007443852366788736,-0.006760536818785115,0.000790831349118792,0.0009041344645231294,0.0,0.0,0.0,0.019180070005154037,0.00843383932496694,0.010746230680187097,0.07497949629558498,0.1263874756810046,0.005128786894760963,0.0023554389674437237,0.0027733479273172393,0.06930773100390131,0.12104638615765961,0.05183593310796508,0.015905691771157526,0.035930241336807556,0.11368299640936086,0.15615014670348115
PROXY,0,1,ALL,VOL,4.822531263215524e-16,2.3245294578089215e-16,-0.013797703284759141,0.8461631214377121,0.846235493919713,0.8462354939266751,-0.0019317889407964861,0.8681062577269775,-0.00026202188701966023,-0.017964724057559552,-0.015060299018662763,-0.0061828961934001616,-0.0007063918492040091,0.0020591252689334495,0.0022561181550272173,-0.00028702324666700195,-1.235331596847826e-07,-1.0732525281896891e-07,0.06346381387832314,0.028714460845633255,0.03474935303268989,0.22231034227770774,0.3430020951620776,0.020144623322046903,0.008479512883329092,0.011665110438717811,0.25155648101156214,0.36725916277905746,0.23577970001753867,0.06497734437313474,0.17080235564440394,0.34910926733756,0.42541912533766846
PROXY,0,1,DOTCOM,VOL,4.0419056990259605e-16,1.0772632785815972e-15,-0.008539317290598591,0.6277348462972441,0.6273176278419275,0.6273176278468113,-0.050212419939450255,,-0.0002637407652537296,0.02193368907116852,0.03697767304371472,-0.060506906301983784,-0.051072916860467325,0.006378458623315446,0.005795190815969931,-0.00024085215134908377,1.7211681839492703e-06,1.5878615320885663e-06,0.11657441251362785,0.09667819279877615,0.0198962197148517,0.12374928953822972,0.45279239442587305,0.026524074990760045,0.021393837261004342,0.005130237729755703,0.14348306498558494,0.46412269898134806,0.10461460840380599,0.11249212474091952,-0.007877516337113533,-0.03589336425070999,0.31514020236806284
PROXY,0,1,GFC,VOL,4.3368086899420177e-16,1.734723475976807e-15,0.04271281339798042,0.6726608712415327,0.67253471975826,0.6725347197629117,0.01231797581339785,,-0.000315250010760432,0.004303643740725432,0.02322064901049502,0.003184895062292952,0.016429825004794642,0.00347644502581823,0.00336745329485063,-0.00030482141938421544,-3.375190018221143e-07,-2.924927739173053e-07,0.15617964590052588,0.09650022374673156,0.05967942215379432,0.305273350961876,0.534870499474942,0.0504644258861173,0.028430895744325765,0.022033530141791532,0.3776127794073312,0.5815184987118859,0.23577970001753845,0.14749618099329742,0.08828351902424103,0.21705520736064,0.4254191253376681
PROXY,0,1,2011,VOL,3.404394821604484e-16,1.5959455978986625e-16,-0.023159004771409072,0.7356049584559514,0.7359363536575545,0.7359363536636949,-0.024294854530561336,-0.4842933320940644,-0.0003637754315254185,-0.010279187550768062,-0.0005760716888420111,-0.027434327849512385,-0.02227604159838656,6.052754332275085e-05,6.130060752576323e-05,-0.0003683837453973729,1.6012646337565705e-07,1.9165369094756122e-07,0.08717870110823159,0.057695141610419776,0.029483559497811812,0.18490774277951838,0.40147643750659456,0.034578637563277455,0.0227817352985131,0.011796902264764354,0.18613414693755914,0.40132944271855564,0.055458575468546156,0.051498627891413906,0.00395994757713225,0.02639953888752633,0.27522967021401046
PROXY,0,1,2015_2016,VOL,4.404029224636119e-16,6.938893903907228e-18,-0.02812598625166296,0.9050308887308347,0.9050044204785912,0.9050044204822025,-0.022689206816782152,0.5719896754567899,-0.0002683176906711546,-0.007017818221483322,-0.005492815308810605,-0.02230255121025094,-0.022514729146344,0.0001559174372856203,0.0001639454975460805,-0.0002819960841737759,-3.919386029994109e-07,-3.9120988066663775e-07,0.020429484092696848,0.013737279739387792,0.006692204353309056,0.051631018666569606,0.14251148626513954,0.005640038104170457,0.003923419781997083,0.0017166183221733744,0.045963555362530384,0.13665929109767083,0.01453998703940551,0.012549502450404648,0.0019904845890008627,0.016476800608463904,0.109032359066086
PROXY,0,1,2018Q4,VOL,2.1684043449710089e-16,2.7269853042355408e-15,0.052118198061958054,0.7238929974773782,0.7235959785623117,0.7235959785564786,-0.05413326566625232,,-0.0005913230348526161,0.16244136634357298,0.0989275124453672,-0.09030627047818768,-0.05035650867531037,0.006874459988022079,0.0038791213070231653,-0.00032942975725773856,-4.515362265894817e-06,-2.4972578669218535e-06,0.07029099128060709,0.06552364633015734,0.004767344950449753,0.027809139666834848,0.29664339373169424,0.0249648544639941,0.017386851124077785,0.007578003339916317,0.16794287614344283,0.39937788264208995,0.04237737059894453,0.050683118343769595,-0.008305747744825065,-0.05995377571120408,0.22395941183512424
PROXY,0,1,COVID,VOL,3.7795287732844685e-16,3.8441472227646045e-15,0.09394527225969912,0.42528260079416214,0.4237049918689202,0.4237049918700983,-0.049851592751798,,-0.0005234483350514323,0.09763146888709885,0.13864571313547072,-0.06207972335205356,-0.04578008467193058,0.001818932081897394,0.0015114746744182082,-0.00043328274736908703,1.6756815843782498e-06,1.4518691060122e-06,0.25863865338381586,0.2478830221595898,0.010755631224226098,0.06032574747996333,0.6068828706605924,0.10656496702188079,0.08002291206072476,0.026542054961156025,0.44910234153412065,0.765975809948729,0.19212496225068443,0.173308500547121,0.018816461703563436,0.12784575500064288,0.5994735627277782
PROXY,0,1,2022,VOL,3.963843142607004e-16,1.6514567491299204e-15,0.04212977225845049,0.6314042069207062,0.6311953878531206,0.6311953878481938,-0.035934258845860295,,-0.0004729363626606131,0.06661251167456742,0.07010840594013636,-0.040684141528941266,-0.03388676896345929,0.007556182917380541,0.00630276821558524,-0.00039462827424109734,-7.276695399743913e-08,-4.659569065606915e-09,0.08893353681942473,0.08918217789107369,-0.00024864107164895843,-0.0016325434866901745,0.3682775998449982,0.034717803780226576,0.02867239861375452,0.006045405166472055,0.12369631846791462,0.44770963228952865,0.07271493373385485,0.09588734394830811,-0.023172410214453265,-0.13878122432844742,0.2766318604499205
